HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"2902.90.60.00","2","Biphenyl (Diphenyl), in flakes","[""kg""]","Free","","15.4¢/kg + 68.5%","",""
"2902.90.90.00","2","Other","[""kg""]","Free","","15.4¢/kg + 68.5%","",""
"2903","0","Halogenated derivatives of hydrocarbons:","","","","","",""
"","1","Saturated chlorinated derivatives of acyclic hydrocarbons:","","","","","",""
"2903.11.00","2","Chloromethane (Methyl chloride) and chloroethane (Ethyl chloride)","","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","125%","",""
"2903.11.00.10","3","Chloromethane (Methyl chloride)","[""kg""]","","","","",""
"2903.11.00.20","3","Chloroethane (Ethyl chloride)","[""kg""]","","","","",""
"2903.12.00.00","2","Dichloromethane (Methylene chloride)","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2903.13.00.00","2","Chloroform (Trichloromethane)","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","32%","",""
"2903.14.00.00","2","Carbon tetrachloride","[""kg""]","2.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","8.5%","",""
"2903.15.00.00","2","Ethylene dichloride (ISO) (1,2-dichloroethane)","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","88%","",""
"2903.19","2","Other:","","","","","",""
"2903.19.05.00","3","1,2-Dichloropropane (Propylene dichloride) and dichlorobutanes","[""kg""]","5.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","33.3%","",""
"2903.19.10.00","3","Hexachloroethane and tetrachloroethane","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2903.19.30.00","3","<i>sec</i>-Butyl chloride","[""kg""]","Free","","114.5%","",""
"2903.19.60","3","Other","","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,L,MA,OM,P,PA,PE,S,SG)","114.5%","",""
"2903.19.60.10","4","Methylchloroform (1,1,1-Trichloroethane)","[""kg""]","","","","",""
"2903.19.60.50","4","Other","[""kg""]","","","","",""
"","1","Unsaturated chlorinated derivatives of acyclic hydrocarbons:","","","","","",""
"2903.21.00.00","2","Vinyl chloride (Chloroethylene)","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","76%","",""
"2903.22.00.00","2","Trichloroethylene","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"2903.23.00.00","2","Tetrachloroethylene (Perchloroethylene)","[""kg""]","3.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2903.29.00.00","2","Other","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","114.5%","",""
"","1","Saturated fluorinated derivatives of acyclic hydrocarbons:","","","","","",""
"2903.41.10.00","2","Trifluoromethane (HFC-23)","[""kg""]","3.7%","Free  (A, AU, BH,CL, CO, D, E, IL, JO, K,KR, MA, OM, P,PA, PE, S, SG)","25%","",""
"2903.42.10.00","2","Difluoromethane (HFC-32)","[""kg""]","3.7%","Free(A, AU, BH,CL, CO, D, E, IL, JO, K, KR, MA, OM, P, PA, PE, S, SG)","25%","",""
"2903.43.10.00","2","Fluoromethane (HFC-41), 1,2-difluoroethane (HFC-152) and 1,1-difluoroethane (HFC-152a)","[""kg""]","3.7%","Free(A, AU, BH,CL, CO, D, E, IL, JO, K, KR, MA, OM, P, PA, PE, S, SG)","25%","",""
"2903.44.10","2","Pentafluoroethane (HFC-125), 1,1,1-trifluoroethane (HFC-143a) and 1,1,2-trifluoroethane (HFC-143)","","3.7%","Free(A, AU, BH,CL, CO, D, E, IL, JO, K, KR, MA, OM, P, PA, PE, S, SG)","25%","",""
"2903.44.10.10","3","1,1,1,2,2-Pentafluoroethane (HFC-125)","[""kg""]","","","","",""
"2903.44.10.20","3","1,1,1-Trifluoroethane (HFC-143a)","[""kg""]","","","","",""
"2903.44.10.30","3","1,1,2-trifluoroethane (HFC-143)","[""kg""]","","","","",""
"2903.45.10.00","2","1,1,1,2-Tetrafluoroethane (HFC-134a) and 1,1,2,2-tetrafluoroethane (HFC-134)","[""kg""]","3.7%","Free(A, AU, BH,CL, CO, D, E, IL, JO, K, KR, MA, OM, P, PA, PE, S, SG)","25%","",""
"2903.46.10.00","2","1,1,1,2,3,3,3-Heptafluoropropane (HFC-227ea),1,1,1,2,2,3-hexafluoropropane (HFC-236cb),1,1,1,2,3,3-hexafluoropropane (HFC-236ea) and 1,1,1,3,3,3-hexafluoropropane (HFC-236fa)","[""kg""]","3.7%","Free  (A, AU, BH, CL, CO, D, E, IL, JO, K, KR, MA, OM, P, PA, PE, S, SG)","25%","",""
"2903.47.10.00","2","1,1,1,3,3-Pentafluoropropane (HFC-245fa) and 1,1,2,2,3-pentafluoropropane (HFC-245ca)","[""kg""]","3.7%","Free(A, AU, BH,CL, CO, D, E, IL, JO, K, KR, MA, OM, P, PA, PE, S, SG)","25%","",""
"2903.48.00.00","2","1,1,1,3,3-Pentafluorobutane (HFC-365mfc) and 1,1,1,2,2,3,4,5,5,5-decafluoropentane (HFC-4310mee)","[""kg""]","3.7%","Free(A, AU, BH,CL, CO, D, E, IL, JO, K, KR, MA, OM, P, PA, PE, S, SG)","25%","",""
"2903.49.00.00","2","Other","[""kg""]","3.7%","Free(A, AU, BH,CL, CO, D, E, IL, JO, K, KR, MA, OM, P, PA, PE, S, SG)","25%","",""
"","1","Unsaturated fluorinated derivatives of acyclic hydrocarbons:","","","","","",""
"2903.51.10.00","2","2,3,3,3-Tetrafluoropropene (HFO-1234yf),1,3,3,3-tetrafluoropropene (HFO-1234ze) and (Z)-1,1,1,4,4,4-hexafluoro-2-butene (HFO-1336mzz)","[""kg""]","3.7%","Free(A, AU, BH,CL, CO, D, E, IL, JO, K, KR, MA, OM, P, PA, PE, S, SG)","25%","",""
"2903.59","2","Other:","","","","","",""
"2903.59.10.10","3","1,1,3,3,3-Pentafluoro-2-(trifluoromethyl)-prop-1-ene","[""kg""]","3.7%","Free(A, AU, BH,CL, CO, D, E, IL, JO, K, KR, MA, OM, P, PA, PE, S, SG)","25%","",""
"2903.59.90.00","3","Other","[""kg""]","3.7%","Free(A, AU, BH,CL, CO, D, E, IL, JO, K, KR, MA, OM, P, PA, PE, S, SG)","25%","",""
"","1","Brominated or iodinated derivatives of acyclic hydrocarbons:","","","","","",""
"2903.61.00.00","2","Methyl bromide (bromomethane)","[""kg""]","Free","","25%","",""
"2903.62.10.00","2","Ethylene dibromide (ISO) (1,2-dibromoethane)","[""kg""]","5.4%","Free 
(A+, AU, BH,CL, CO, D, E, IL,JO, KR, MA, OM,P, PA, PE, S, SG)","46.3%","",""
"2903.69","2","Other:","","","","","",""
"2903.69.10.00","3","Acetylene tetrabromide; alkyl bromides, other than methyl bromide (bromomethane); methylene dibromide; and vinyl bromide","[""kg""]","Free","","25%","",""
"2903.69.90.00","3","Other","[""kg""]","3.7%","Free(A, AU, BH, CL, CO, D, E, IL, JO, K, KR, MA, OM, P, PA, PE, S, SG)","25%","",""
"","1","Halogenated derivatives of acyclic hydrocarbons containing two or more different halogens:","","","","","",""
"2903.71.01.00","2","Chlorodifluoromethane (HCFC-22)","[""kg""]","3.7%","Free 
(A, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM, P,PA, PE, S, SG)","25%","",""
"2903.72.01.00","2","Dichlorotrifluoroethanes (HCFC-123)","[""kg""]","3.7%","Free(A, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM, P,PA, PE, S, SG)","25%","",""
"2903.73.01.00","2","Dichlorofluoroethanes (HCFC-141, 141b)","[""kg""]","3.7%","Free(A, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM, P,PA, PE, S, SG)","25%","",""
"2903.74.01.00","2","Chlorodifluoroethanes (HCFC-142, 142b)","[""kg""]","3.7%","Free(A, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM, P,PA, PE, S, SG)","25%","",""
"2903.75.01.00","2","Dichloropentafluoropropanes (HCFC-225, 225ca, 225cb)","[""kg""]","3.7%","Free(A, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM, P,PA, PE, S, SG)","25%","",""
"2903.76.01.00","2","Bromochlorodifluoromethane (Halon-1211), bromotrifluoromethane (Halon-1301) and dibromotetrafluoroethanes (Halon-2402)","[""kg""]","3.7%","Free(A, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM, P,PA, PE, S, SG)","25%","",""
"2903.77.00","2","Other, perhalogenated only with fluorine and chlorine","","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2903.77.00.10","3","Trichlorofluoromethane","[""kg""]","","","","",""
"2903.77.00.20","3","Trichlorotrifluoroethanes","[""kg""]","","","","",""
"2903.77.00.30","3","Dichlorotetrafluoroethane (CFC-114)","[""kg""]","","","","",""
"2903.77.00.40","3","Monochloropentafluoroethane (CFC-115)","[""kg""]","","","","",""
"2903.77.00.50","3","Dichlorodifluoromethane","[""kg""]","","","","",""
"2903.77.00.80","3","Other","[""kg""]","","","","",""
"2903.78.00.00","2","Other perhalogenated derivatives","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2903.79","2","Other:","","","","","",""
"2903.79.10.00","3","Bromochloromethane","[""kg""]","Free","","25%","",""
"2903.79.90","3","Other","","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2903.79.90.30","4","Monochlorotetrafluoroethane (HCFC-124)","[""kg""]","","","","",""
"2903.79.90.70","4","Other","[""kg""]","","","","",""
"","1","Halogenated derivatives of cyclanic, cyclenic or cycloterpenic hydrocarbons:","","","","","",""
"2903.81.00.00","2","1,2,3,4,5,6-Hexachlorocyclohexane (HCH (ISO)), including lindane (ISO, INN)","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 64.5%","",""
"2903.82.00.00","2","Aldrin (ISO), chlordane (ISO) and heptachlor (ISO)","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 64.5%","",""
"2903.83.00.00","2","Mirex (ISO)","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","114.5%","",""
"2903.89","2","Other:","","","","","",""
"","3","Derived in whole or in part from benzene or other aromatic hydrocarbons:","","","","","",""
"2903.89.05.00","4","Dibromoethyldibromocyclohexane","[""kg""]","Free","","15.4¢/kg + 64.5%","",""
"","4","Other:","","","","","",""
"2903.89.11.00","5","Pesticides","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 64.5%","",""
"","5","Other:","","","","","",""
"2903.89.15.00","6","Products described in additional U.S. note 3 to section VI","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, K,KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 53.5%","",""
"2903.89.20.00","6","Other","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, K,KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 53.5%","",""
"","3","Other:","","","","","",""
"2903.89.31.00","4","Chlorinated, but not otherwise halogenated","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","114.5%","",""
"","4","Other:","","","","","",""
"2903.89.40.00","5","1,3,5,7,9,11-Hexabromocyclododecane","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2903.89.60.00","5","Tetrabromocyclooctane","[""kg""]","Free","","25%","",""
"2903.89.70","5","Other","","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2903.89.70.10","6","Other hexabromocyclododecanes (HBCDs)","[""kg""]","","","","",""
"2903.89.70.90","6","Other","[""kg""]","","","","",""
"","1","Halogenated derivatives of aromatic hydrocarbons:","","","","","",""
"2903.91","2","Chlorobenzene, <i>o</i>-dichlorobenzene and <i>p</i>-dichlorobenzene:","","","","","",""
"2903.91.10.00","3","Chlorobenzene","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 91.5%","",""
"2903.91.20.00","3","<i>o</i>-Dichlorobenzene","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 84%","",""
"2903.91.30.00","3","<i>p</i>-Dichlorobenzene","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 40.5%","",""
"2903.92.00.00","2","Hexachlorobenzene (ISO) and DDT (ISO) (clofenotane (INN)), (1,1,1-trichloro-2,2- bis(<i>p</i>-chlorophenyl)ethane)","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, K,KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 71%","",""
"2903.93.00.00","2","Pentachlorobenzene (ISO)","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, K,KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 71%","",""
"2903.94.00.00","2","Hexabromobiphenyls","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, K,KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 71%","",""
"2903.99","2","Other:","","","","","",""
"2903.99.05.00","3","3-Bromo-<i>α</i>,<i>α</i>,<i>α</i>-trifluorotoluene; 2-Chloro-5-bromo-α,α,α-trifluorotoluene; and<i>α</i>-Chloro-3-methyltoluene","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 71%","",""
"2903.99.08.00","3","<i>p</i>-Chlorobenzotrifluoride; and 3,4-Dichlorobenzotrifluoride","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D, E,IL,JO, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 71%","",""
"2903.99.10.00","3","<i>m</i>-Dichlorobenzene; 1,1-Dichloro-2,2-bis(<i>p</i>-ethylphenyl)ethane; and Trichlorobenzenes","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 40.5%","",""
"2903.99.15.00","3","Triphenylmethyl chloride","[""kg""]","Free","","15.4¢/kg + 71%","",""
"2903.99.20.00","3","Benzyl chloride (<i>α</i>-Chlorotoluene); and Benzotrichloride (<i>α</i>,<i>α</i>,<i>α</i>-Trichlorotoluene)","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, K,KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 48%","",""
"2903.99.23.00","3","Pentabromoethylbenzene","[""kg""]","Free","","15.4¢/kg + 71%","",""
"2903.99.27.00","3","Tribromocumene","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 71%","",""
"","3","Other:","","","","","",""
"2903.99.30.00","4","Pesticides","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 64.5%","",""
"2903.99.80.01","4","Other","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, K,KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 71%","",""
"2904","0","Sulfonated, nitrated or nitrosated derivatives of hydrocarbons, whether or not halogenated:","","","","","",""
"2904.10","1","Derivatives containing only sulfo groups, their salts and ethyl esters:","","","","","",""
"2904.10.04.00","2","2-Anthracenesulfonic acid","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 51%","",""
"2904.10.08.00","2","Benzenesulfonyl chloride","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 51%","",""
"2904.10.10.00","2","<i>m</i>-Benzenedisulfonic acid, sodium salt; 1,5-Naphthalenedisulfonic acid; and<i>p</i>-Toluenesulfonyl chloride","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, KR,L,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 41.5%","",""
"2904.10.15.00","2","Mixtures of 1,3,6-naphthalenetrisulfonic acid and 1,3,7-naphthalenetrisulfonic acid","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 40%","",""
"","2","Other:","","","","","",""
"","3","Aromatic:","","","","","",""
"2904.10.32.00","4","Products described in additional U.S. note 3 to section VI","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, K,KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 51%","",""
"2904.10.37.00","4","Other","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,L,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 51%","",""
"2904.10.50.00","3","Other","[""kg""]","4.2%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"2904.20","1","Derivatives containing only nitro or only nitroso groups:","","","","","",""
"2904.20.10.00","2","<i>p</i>-Nitrotoluene","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 40%","",""
"2904.20.15.00","2","<i>p</i>-Nitro-o-xylene","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,L,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 41.5%","",""
"2904.20.20.00","2","Trinitrotoluene","[""kg""]","Free","","15.4¢/kg + 45%","",""
"2904.20.30.00","2","5-<i>tert</i>-Butyl-2,4,6-trinitro-<i>m</i>-xylene (Musk xylol) and other artificial musks","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 57%","",""
"2904.20.35.00","2","Nitrated benzene, nitrated toluene (except <i>p</i>-nitrotoluene), or nitrated naphthalene","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 40%","",""
"","2","Other:","","","","","",""
"","3","Aromatic:","","","","","",""
"2904.20.40.00","4","Products described in additional U.S. note 3 to section VI","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 51%","",""
"2904.20.45.00","4","Other","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 51%","",""
"2904.20.50.00","3","Other","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30.5%","",""
"","1","Perfluorooctane sulfonic acid, its salts and perfluorooctane sulfonyl fluoride:","","","","","",""
"2904.31.00.00","2","Perfluorooctane sulfonic acid","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2904.32.00.00","2","Ammonium perfluorooctane sulfonate","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2904.33.00.00","2","Lithium perfluorooctane sulfonate","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2904.34.00.00","2","Potassium perfluorooctane sulfonate","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2904.35.00.00","2","Other salts of perfluorooctane sulfonic acid","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2904.36.00.00","2","Perfluorooctane sulfonyl fluoride","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"","1","Other:","","","","","",""
"2904.91.00.00","2","Trichloronitromethane (chloropicrin)","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"2904.99","2","Other:","","","","","",""
"","3","Monochloromononitrobenzenes:","","","","","",""
"2904.99.04.00","4","<i>o</i>-Nitrochlorobenzene; and<i>p</i>-Nitrochlorobenzene","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg +59%","",""
"2904.99.08.00","4","Other","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, KR,MA,OM,P ,PA,PE,S,SG)","15.4¢/kg + 59%","",""
"2904.99.15.00","3","4-Chloro-3-nitro-<i>α</i>,<i>α</i>,<i>α</i>-trifluorotoluene; 2-Chloro-5-nitro-<i>α</i>,<i>α</i>,<i>α</i>-trifluorotoluene; and 4-Chloro-3,5-dinitro-<i>α</i>,<i>α</i>,<i>α</i>-trifluorotoluene","[""kg""]","5.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg +51%","",""
"2904.99.20.00","3","Nitrotoluenesulfonic acids","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 74.5%","",""
"2904.99.30.00","3","1-Bromo-2-nitrobenzene; 1,2-Dichloro-4-nitrobenzene and o-Fluoronitrobenzene","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, KR,MA,OM,P ,PA,PE,S,SG)","15.4¢/kg + 40%","",""
"2904.99.35.00","3","4,4'-Dinitrostilbene-2,2'-disulfonic acid","[""kg""]","5.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg +50%","",""
"","3","Other:","","","","","",""
"","4","Aromatic:","","","","","",""
"2904.99.40.00","5","Products described in additional U.S. note 3 to section VI","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO,K, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 51%","",""
"2904.99.47.00","5","Other","[""kg""]","5.5%","Free (A+,AU,BH,CL,CO,D, E,IL,JO,K, KR,L,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 51%","",""
"2904.99.50.00","4","Other","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
