HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"4010.35.50.00","4","Other","[""kg""]","1.9%","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"4010.35.90.00","3","Other","[""kg""]","3.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"4010.36","2","Endless synchronous belts of an outside circumference exceeding 150 cm but not exceeding 198 cm:","","","","","",""
"","3","Combined with textile materials:","","","","","",""
"4010.36.30.00","4","With textile components in which vegetable fibers predominate by weight over any other single textile fiber","[""kg""]","4.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"","4","With textile components in which man-made fibers predominate by weight over any other single textile fiber:","","","","","",""
"4010.36.41.00","5","Of a width exceeding 20 cm","[""kg""]","8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","74%","",""
"4010.36.45.00","5","Other","[""kg""]","6.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","74%","",""
"4010.36.50.00","4","Other","[""kg""]","1.9%","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"4010.36.90.00","3","Other","[""kg""]","3.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"4010.39","2","Other:","","","","","",""
"","3","Of trapezoidal cross section (V-belts and belting):","","","","","",""
"4010.39.10.00","4","Combined with textile materials:","[""kg""]","3.4%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"4010.39.20.00","4","Other","[""kg""]","2.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"","3","Other:","","","","","",""
"","4","Combined with textile materials:","","","","","",""
"4010.39.30.00","5","With textile components in which vegetable fibers predominate by weight over any other single textile fiber","[""kg""]","4.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"","5","With textile components in which man-made fibers predominate by weight over any other single textile fiber:","","","","","",""
"4010.39.41.00","6","Of a width exceeding 20 cm","[""kg""]","8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","74%","",""
"4010.39.45.00","6","Other","[""kg""]","6.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","74%","",""
"4010.39.50.00","5","Other","[""kg""]","1.9%","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR, MA,OM, P,PA,PE,S,SG)","25%","",""
"4010.39.90.00","4","Other","[""kg""]","3.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"4011","0","New pneumatic tires, of rubber:","","","","","",""
"4011.10","1","Of a kind used on motor cars (including station wagons and racing cars):","","","","","",""
"4011.10.10","2","Radial","","4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"4011.10.10.10","3","Having a rim diameter of 33.02 cm (13 inches) or less","[""No.""]","","","","",""
"4011.10.10.20","3","Having a rim diameter greater than <il>33.02 cm (13 inches)</il> but not more than <il>35.56 cm (14 inches)</il>","[""No.""]","","","","",""
"4011.10.10.30","3","Having a rim diameter greater than <il>35.56 cm (14 inches)</il> but not more than <il>38.10 cm (15 inches)</il>","[""No.""]","","","","",""
"4011.10.10.40","3","Having a rim diameter greater than <il>38.10 cm (15 inches)</il> but not more than <il>40.64 cm (16 inches)</il>","[""No.""]","","","","",""
"4011.10.10.50","3","Having a rim diameter greater than <il>40.64 cm (16 inches)</il> but not more than <il>43.18 cm (17 inches)</il>","[""No.""]","","","","",""
"4011.10.10.60","3","Having a rim diameter greater than <il>43.18 cm (17 inches)</il> but not more than <il>45.72 cm (18 inches)</il>","[""No.""]","","","","",""
"4011.10.10.70","3","Having a rim diameter greater than <il>45.72 cm (18 inches)</il>","[""No.""]","","","","",""
"4011.10.50.00","2","Other","[""No.""]","3.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"4011.20","1","Of a kind used on buses or trucks:","","","","","",""
"4011.20.10","2","Radial","","4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"","3","On-the-highway:","","","","","",""
"4011.20.10.05","4","Light truck","[""No.""]","","","","",""
"4011.20.10.15","4","Other","[""No.""]","","","","",""
"","3","Off-the-highway:","","","","","",""
"4011.20.10.25","4","For use on a rim measuring 40.6 cm or more in diameter","[""No.""]","","","","",""
"4011.20.10.35","4","Other","[""No.""]","","","","",""
"4011.20.50","2","Other","","3.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"","3","On-the-highway:","","","","","",""
"4011.20.50.10","4","Light truck","[""No.""]","","","","",""
"4011.20.50.20","4","Other","[""No.""]","","","","",""
"","3","Off-the-highway:","","","","","",""
"4011.20.50.30","4","For use on a rim measuring <il>40.6 cm</il> or more in diameter","[""No.""]","","","","",""
"4011.20.50.50","4","Other","[""No.""]","","","","",""
"4011.30.00","1","Of a kind used on aircraft","","Free","","30%","",""
"4011.30.00.10","2","For use in civil aircraft","[""No.""]","","","","",""
"4011.30.00.50","2","Other","[""No.""]","","","","",""
"4011.40.00.00","1","Of a kind used on motorcycles","[""No.""]","Free","","10%","",""
"4011.50.00.00","1","Of a kind used on bicycles","[""No.""]","Free","","10%","",""
"4011.70.00","1","Of a kind used on agricultural or forestry vehicles and machines","","Free","","Free","",""
"4011.70.00.10","2","Having a ""herring-bone"" or similar tread","[""No.""]","","","","",""
"4011.70.00.50","2","Other","[""No.""]","","","","",""
"4011.80","1","Of a kind used on construction, mining or industrial handling vehicles and machines:","","","","","",""
"4011.80.10","2","Having a ""herring-bone"" or similar tread","","Free","","10%","",""
"4011.80.10.10","3","Having a rim size not exceeding 61 cm","[""No.""]","","","","",""
"4011.80.10.20","3","Having a rim size exceeding 61 cm","[""No.""]","","","","",""
"","2","Other:","","","","","",""
"4011.80.20","3","Radial","","4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"4011.80.20.10","4","Having a rim size not exceeding 61 cm","[""No.""]","","","","",""
"4011.80.20.20","4","Having a rim size exceeding 61 cm","[""No.""]","","","","",""
"4011.80.80","3","Other","","3.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"4011.80.80.10","4","Having a rim size not exceeding 61 cm","[""No.""]","","","","",""
"4011.80.80.20","4","Having a rim size exceeding 61 cm","[""No.""]","","","","",""
"4011.90","1","Other:","","","","","",""
"4011.90.10","2","Having a ""herring-bone"" or similar tread","","Free","","10%","",""
"4011.90.10.10","3","Of a kind used on golf carts, all-terrain vehicles, and for turf, lawn and garden, and trailer applications","[""No.""]","","","","",""
"4011.90.10.50","3","Other","[""No.""]","","","","",""
"4011.90.20","2","Radial","","4%","Free (A*,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"4011.90.20.10","3","Of a kind used on golf carts, all-terrain vehicles, and for turf, lawn and garden, and trailer applications","[""No.""]","","","","",""
"4011.90.20.50","3","Other","[""No.""]","","","","",""
"4011.90.80","2","Other","","3.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"4011.90.80.10","3","Of a kind used on golf carts, all-terrain vehicles, and for turf, lawn and garden, and trailer applications","[""No.""]","","","","",""
"4011.90.80.50","3","Other","[""No.""]","","","","",""
"4012","0","Retreaded or used pneumatic tires of rubber; solid or cushion tires, tire treads and tire flaps, of rubber:","","","","","",""
"","1","Retreaded tires:","","","","","",""
"4012.11","2","Of a kind used on motor cars (including station wagons and racing cars):","","","","","",""
"4012.11.40.00","3","Radial","[""No.""]","4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"4012.11.80.00","3","Other","[""No.""]","3.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"4012.12","2","Of a kind used on buses or trucks:","","","","","",""
"4012.12.40","3","Radial","","4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"","4","On-the-highway truck and bus tires:","","","","","",""
"4012.12.40.15","5","Light truck","[""No.""]","","","","",""
"4012.12.40.25","5","Other","[""No.""]","","","","",""
"4012.12.40.35","4","Other","[""No.""]","","","","",""
"4012.12.80","3","Other","","3.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"","4","On-the-highway truck and bus tires:","","","","","",""
"4012.12.80.19","5","Light truck","[""No.""]","","","","",""
"4012.12.80.29","5","Other","[""No.""]","","","","",""
"4012.12.80.50","4","Other","[""No.""]","","","","",""
"4012.13.00","2","Of a kind used on aircraft","","Free","","30%","",""
"4012.13.00.10","3","For use in civil aircraft","[""No.""]","","","","",""
"4012.13.00.50","3","Other","[""No.""]","","","","",""
"4012.19","2","Other:","","","","","",""
"4012.19.20.00","3","Designed for tractors provided for in subheadings 8701.91.10, 8701.92.10, 8701.93.10, 8701.94.10 or 8701.95.10 or for agricultural or horticultural machinery or implements provided for in chapter 84 or in subheading 8716.80.10","[""No.""]","Free","","Free","",""
"","3","Other:","","","","","",""
"4012.19.40.00","4","Radial","[""No.""]","4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"4012.19.80.00","4","Other","[""No.""]","3.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"4012.20","1","Used pneumatic tires:","","","","","",""
"4012.20.10","2","Aircraft","","Free","","30%","",""
"4012.20.10.10","3","For use in civil aircraft","[""No.""]","","","","",""
"4012.20.10.50","3","Other","[""No.""]","","","","",""
"","2","Designed for tractors provided for in subheadings 8701.91.10, 8701.92.10, 8701.93.10, 8701.94.10 or 8701.95.10 or for agricultural or horticultural machinery or implements provided for in chapter 84 or in subheading 8716.80.10:","","","","","",""
"4012.20.15.00","3","Of a kind used on vehicles, including tractors, for the on-highway transport of passengers or goods","[""No.""]","Free","","Free","",""
"4012.20.45.00","3","Other","[""No.""]","Free","","Free","",""
"","2","Other:","","","","","",""
"4012.20.60.00","3","Of a kind used on vehicles, including tractors, for the on-highway transport of passengers or goods, or on vehicles of heading 8705","[""No.""]","Free","","10%","",""
"4012.20.80.00","3","Other","[""No.""]","Free","","10%","",""
"4012.90","1","Other:","","","","","",""
"4012.90.10.00","2","Solid or cushion tires","[""No.""]","Free","","25%","",""
"","2","Other:","","","","","",""
"","3","Of natural rubber:","","","","","",""
"4012.90.30.00","4","Bicycle rim strips","[""kg"",""No.""]","Free","","35%","",""
"4012.90.45.00","4","Other","[""kg"",""No.""]","4.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","3","Other:","","","","","",""
"4012.90.70.00","4","Bicycle rim strips","[""kg"",""No.""]","Free","","80%","",""
"4012.90.90.00","4","Other","[""kg"",""No.""]","2.7%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"4013","0","Inner tubes, of rubber:","","","","","",""
"4013.10.00","1","Of a kind used on motor cars (including station wagons and racing cars), buses or trucks","","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"4013.10.00.10","2","Motor car","[""No.""]","","","","",""
"4013.10.00.20","2","Truck and bus","[""No.""]","","","","",""
"4013.20.00.00","1","Of a kind used on bicycles","[""No.""]","Free","","30%","",""
"4013.90","1","Other:","","","","","",""
"4013.90.10.00","2","Designed for tires provided for in subheadings 4011.70.00, 4012.19.20, 4012.20.15 and 4012.20.45","[""No.""]","Free","","Free","",""
"4013.90.50","2","Other","","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"4013.90.50.10","3","Motorcycle (including moped)","[""No.""]","","","","",""
"4013.90.50.50","3","Other","[""No.""]","","","","",""
"4014","0","Hygienic or pharmaceutical articles (including nursing nipples), of vulcanized rubber other than hard rubber, with or without fittings of hard rubber:","","","","","",""
"4014.10.00.00","1","Sheath contraceptives","[""gross""]","Free","","25%","",""
"4014.90","1","Other:","","","","","",""
"4014.90.10.00","2","Nursing nipples","[""gross""]","Free","","25%","",""
