HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"9401.69.40.15","7","Other","[""No.""]","","","","",""
"","6","Other:","","","","","",""
"9401.69.40.31","7","Of plantation-harvested teak","[""No.""]","","","","",""
"9401.69.40.35","7","Other","[""No.""]","","","","",""
"9401.69.60","5","Other","","Free","","40%","",""
"9401.69.60.01","6","Chairs for children including highchairs","[""No.""]","","","","",""
"9401.69.60.11","6","Other household","[""No.""]","","","","",""
"9401.69.60.31","6","Other","[""No.""]","","","","",""
"9401.69.80","4","Other","","Free","","40%","",""
"9401.69.80.01","5","Stationary activity centers for children","[""No.""]","","","","",""
"9401.69.80.05","5","Other seats for children","[""No.""]","","","","",""
"9401.69.80.11","5","Other household","[""No.""]","","","","",""
"","5","Other:","","","","","",""
"","6","Of teak (<u>Tectona</u> spp.):","","","","","",""
"9401.69.80.66","7","Of plantation-harvested teak","[""No.""]","","","","",""
"9401.69.80.68","7","Other","[""No.""]","","","","",""
"9401.69.80.90","6","Other","[""No.""]","","","","",""
"","1","Other seats, with metal frames:","","","","","",""
"9401.71.00","2","Upholstered","","Free","","45%","",""
"9401.71.00.01","3","Highchairs and booster seats","[""No.""]","","","","",""
"9401.71.00.05","3","Infant walkers","[""No.""]","","","","",""
"9401.71.00.06","3","Bouncers with seats","[""No.""]","","","","",""
"9401.71.00.07","3","Swings for children","[""No.""]","","","","",""
"9401.71.00.08","3","Stationary activity centers for children","[""No.""]","","","","",""
"9401.71.00.11","3","Other household","[""No.""]","","","","",""
"9401.71.00.31","3","Other","[""No.""]","","","","",""
"9401.79.00","2","Other","","Free","","45%","",""
"9401.79.00.01","3","Highchairs and booster seats","[""No.""]","","","","",""
"9401.79.00.02","3","Infant walkers","[""No.""]","","","","",""
"9401.79.00.03","3","Bouncers with seats","[""No.""]","","","","",""
"9401.79.00.04","3","Swings for children","[""No.""]","","","","",""
"9401.79.00.06","3","Stationary activity centers for children","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"","4","Outdoor:","","","","","",""
"","5","With textile covered cushions or textile seating or backing material:","","","","","",""
"9401.79.00.11","6","Household","[""No.""]","","","","",""
"9401.79.00.15","6","Other","[""No.""]","","","","",""
"","5","Other:","","","","","",""
"9401.79.00.25","6","Household","[""No.""]","","","","",""
"9401.79.00.35","6","Other","[""No.""]","","","","",""
"","4","Other:","","","","","",""
"9401.79.00.46","5","Household","[""No.""]","","","","",""
"9401.79.00.50","5","Other","[""No.""]","","","","",""
"9401.80","1","Other seats:","","","","","",""
"","2","Of rubber or plastics:","","","","","",""
"9401.80.20","3","Of reinforced or laminated plastics","","Free","","65%","",""
"9401.80.20.01","4","Childrenʼs highchairs and booster seats except for motor vehicle; bath seats, infant walkers, bouncers with seats, swings for children","[""No.""]","","","","",""
"9401.80.20.05","4","Stationary activity centers for children","[""No.""]","","","","",""
"9401.80.20.11","4","Other household","[""No.""]","","","","",""
"9401.80.20.31","4","Other","[""No.""]","","","","",""
"9401.80.40","3","Other","","Free","","25%","",""
"9401.80.40.01","4","Childrenʼs highchairs and booster seats except for motor vehicle; bath seats, infant walkers, bouncers with seats, swings for children","[""No.""]","","","","",""
"9401.80.40.04","4","Stationary activity centers for children","[""No.""]","","","","",""
"","4","Other:","","","","","",""
"","5","Outdoor:","","","","","",""
"","6","With textile covered cushions or textile seating or backing material:","","","","","",""
"9401.80.40.06","7","Household","[""No.""]","","","","",""
"9401.80.40.15","7","Other","[""No.""]","","","","",""
"","6","Other:","","","","","",""
"9401.80.40.26","7","Household","[""No.""]","","","","",""
"9401.80.40.35","7","Other","[""No.""]","","","","",""
"9401.80.40.46","5","Other","[""No.""]","","","","",""
"9401.80.60","2","Other","","Free","","45%","",""
"","3","Child safety seats:","","","","","",""
"9401.80.60.21","4","With detachable hard-shell seat","[""No.""]","","","","",""
"9401.80.60.23","4","Other","[""No.""]","","","","",""
"9401.80.60.24","3","Stationary activity centers for children","[""No.""]","","","","",""
"9401.80.60.25","3","Other seats for children","[""No.""]","","","","",""
"9401.80.60.28","3","Other household","[""No.""]","","","","",""
"9401.80.60.30","3","Other","[""No.""]","","","","",""
"","1","Parts:","","","","","",""
"9401.91","2","Of wood:","","","","","",""
"9401.91.15.00","3","Of seats of a kind used for motor vehicles","[""No.""]","Free","","25%","",""
"9401.91.20.00","3","Of bent wood seats","[""No.""]","Free","","42.5%","",""
"9401.91.90","3","Other","","Free","","40%","",""
"9401.91.90.10","4","For children’s highchairs, booster seats, and similar seats","[""No.""]","","","","",""
"9401.91.90.90","4","Other","[""No.""]","","","","",""
"9401.99","2","Other:","","","","","",""
"9401.99.10","3","Of seats of a kind used for motor vehicles","","Free","","25%","",""
"9401.99.10.10","4","Of leather, cut to shape","[""No.""]","","","","",""
"9401.99.10.20","4","Of textile material, cut to shape","[""No.""]","","","","",""
"9401.99.10.85","4","Other","[""No.""]","","","","",""
"9401.99.25","3","Of cane, osier, bamboo or similar materials","","Free","","60%","",""
"9401.99.25.40","4","Of rattan","[""No.""]","","","","",""
"9401.99.25.80","4","Other","[""No.""]","","","","",""
"9401.99.35","3","Of rubber or plastics","","Free","","25%","",""
"9401.99.35.10","4","For children’s highchairs, booster seats except for motor vehicle and similar seats","[""No.""]","","","","",""
"9401.99.35.80","4","Other","[""No.""]","","","","",""
"9401.99.90","3","Other","","Free","","45%","",""
"9401.99.90.05","4","For children’s highchairs, booster seats and similar seats","[""No.""]","","","","",""
"9401.99.90.21","4","Other of textile material, cut to shape","[""No.""]","","","","",""
"9401.99.90.30","4","Mechanically collapsible sofa bed seat deck components, covered or uncovered as described in statistical note 2 to this chapter","[""No.""]","","","","",""
"9401.99.90.70","4","Other","[""No.""]","","","","",""
"9402","0","Medical, surgical, dental or veterinary furniture (for example, operating tables, examination tables, hospital beds with mechanical fittings, dentists' chairs); barbers' chairs and similar chairs, having rotating as well as both reclining and elevating movements; parts of the foregoing articles:","","","","","",""
"9402.10.00.00","1","Dentists', barbers' or similar chairs and parts thereof","[""No.""]","Free","","35%","",""
"9402.90.00","1","Other","","Free","","40%","",""
"9402.90.00.10","2","Hospital beds","[""No.""]","","","","",""
"9402.90.00.20","2","Other","[""No.""]","","","","",""
"9403","0","Other furniture and parts thereof:","","","","","",""
"9403.10.00","1","Metal furniture of a kind used in offices","","Free","","45%","",""
"9403.10.00.20","2","Filing cabinets","[""No.""]","","","","",""
"9403.10.00.40","2","Other","[""No.""]","","","","",""
"9403.20.00","1","Other metal furniture","","Free","","45%","",""
"","2","Household:","","","","","",""
"9403.20.00.11","3","Floor-standing, metal-top ironing boards","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"9403.20.00.16","4","Cribs","[""No.""]","","","","",""
"9403.20.00.17","4","Toddler beds, bassinets, cradles, play yards and other enclosures for confining children","[""No.""]","","","","",""
"9403.20.00.35","4","Mechanically adjustable bed or mattress base, not foldable, having the characteristics of a bed or bed frame, of a width exceeding 91.44 cm, of a length exceeding 184.15 cm, and of a depth exceeding 8.89 cm","[""No.""]","","","","",""
"9403.20.00.40","4","Mattress bases with legs, not foldable, having the characteristics of a stationary (not mechanically adjustable) bed frame, of a width exceeding 91.44 cm, of a length exceeding 184.15 cm and of a depth exceeding 8.89 cm","[""No.""]","","","","",""
"","4","Foldable mattress foundations with legs, having the characteristics of a bed or bed frame, whether or not mechanically adjustable:","","","","","",""
"9403.20.00.46","5","Mechanically adjustable","[""No.""]","","","","",""
"9403.20.00.48","5","Stationary (not mechanically adjustable)","[""No.""]","","","","",""
"9403.20.00.50","4","Other","[""No.""]","","","","",""
"","2","Other:","","","","","",""
"","3","Counters, lockers, racks, display cases, shelves, partitions and similar fixtures:","","","","","",""
"9403.20.00.75","4","Boltless or press-fit steel shelving units prepackaged for sale as described in statistical note 4 to this chapter","[""No.""]","","","","",""
"9403.20.00.78","4","Storage lockers, other than exchange lockers as described in statistical note 5 to this chapter","[""No.""]","","","","",""
"9403.20.00.82","4","Steel racks, other than those described in statistical reporting number 9403.20.0075","[""No.""]","","","","",""
"9403.20.00.86","4","Other","[""No.""]","","","","",""
"9403.20.00.90","3","Other","[""No.""]","","","","",""
"9403.30","1","Wooden furniture of a kind used in offices:","","","","","",""
"9403.30.40.00","2","Bent-wood furniture","[""No.""]","Free","","42.5%","",""
"9403.30.80","2","Other","[""""]","Free","","40%","",""
"9403.30.80.01","3","Of Padauk (Padouk) or Narra (<u>Pterocarpus </u>spp.)","[""No.""]","","","","",""
"9403.30.80.05","3","Of Rosewood, Palissander, Cocobolo, Bois de Rose, Kingwood, Tulipwood or Blackwood (<u>Dalbergia </u>spp.)","[""No.""]","","","","",""
"9403.30.80.21","3","Of teak (<u>Tectona </u>spp.)","[""No.""]","","","","",""
"9403.30.80.31","3","Of Wenge (<u>Millettia </u>spp.)","[""No.""]","","","","",""
"9403.30.80.90","3","Other","[""No.""]","","","","",""
"9403.40","1","Wooden furniture of a kind used in the kitchen:","","","","","",""
"9403.40.40.00","2","Bent-wood furniture","[""No.""]","Free","","42.5%","",""
"","2","Other:","","","","","",""
"9403.40.60.00","3","Designed for motor vehicle use","[""No.""]","Free","","25%","",""
"9403.40.90","3","Other","","Free","","40%","",""
"9403.40.90.40","4","Dining tables","[""No.""]","","","","",""
"9403.40.90.60","4","Cabinets designed for permanent installation","[""No.""]","","","","",""
"9403.40.90.80","4","Other","[""No.""]","","","","",""
"9403.50","1","Wooden furniture of a kind used in the bedroom:","","","","","",""
"9403.50.40.00","2","Bent-wood furniture","[""No.""]","Free","","42.5%","",""
"","2","Other:","","","","","",""
"9403.50.60.00","3","Designed for motor vehicle use","[""No.""]","Free","","25%","",""
"9403.50.90","3","Other","","Free","","40%","",""
"","4","Beds:","","","","","",""
"9403.50.90.41","5","Cribs","[""No.""]","","","","",""
"9403.50.90.42","5","Toddler beds, bassinets, and cradles","[""No.""]","","","","",""
"9403.50.90.45","5","Other","[""No.""]","","","","",""
"9403.50.90.80","4","Other","[""No.""]","","","","",""
"9403.60","1","Other wooden furniture:","","","","","",""
"9403.60.40.00","2","Bent-wood furniture","[""No.""]","Free","","42.5%","",""
"9403.60.80","2","Other","","Free","","40%","",""
"9403.60.80.10","3","Play yards and other enclosures for confining children","[""No.""]","","","","",""
"9403.60.80.40","3","Dining tables","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"9403.60.80.89","4","Of teak (<u>Tectona</u> spp.)","[""No.""]","","","","",""
"9403.60.80.93","4","Other","[""No.""]","","","","",""
"9403.70","1","Furniture of plastics:","","","","","",""
"9403.70.40","2","Of reinforced or laminated plastics","","Free","","65%","",""
"9403.70.40.01","3","Cribs","[""No.""]","","","","",""
"9403.70.40.02","3","Toddler beds, bassinets and cradles","[""No.""]","","","","",""
"9403.70.40.03","3","Play yards and other enclosures for confining children","[""No.""]","","","","",""
"9403.70.40.15","3","Other household","[""No.""]","","","","",""
"9403.70.40.20","3","Office","[""No.""]","","","","",""
"9403.70.40.31","3","Other","[""No.""]","","","","",""
"9403.70.80","2","Other","","Free","","25%","",""
"9403.70.80.01","3","Cribs","[""No.""]","","","","",""
"9403.70.80.02","3","Toddler beds, bassinets and cradles","[""No.""]","","","","",""
"9403.70.80.03","3","Play yards and other enclosures for confining children","[""No.""]","","","","",""
"9403.70.80.15","3","Other household","[""No.""]","","","","",""
"9403.70.80.20","3","Office","[""No.""]","","","","",""
"9403.70.80.31","3","Other","[""No.""]","","","","",""
"","1","Furniture of other materials, including cane, osier, bamboo or similar materials:","","","","","",""
"9403.82.00","2","Of bamboo","","Free","","60%","",""
"9403.82.00.01","3","Cribs","[""No.""]","","","","",""
"9403.82.00.02","3","Toddler beds, bassinets, and cradles; play yards and other enclosures for confining children","[""No.""]","","","","",""
"9403.82.00.15","3","Other household","[""No.""]","","","","",""
"9403.82.00.30","3","Other","[""No.""]","","","","",""
"9403.83.00","2","Of rattan","","Free","","60%","",""
"9403.83.00.01","3","Cribs","[""No.""]","","","","",""
"9403.83.00.02","3","Toddler beds, bassinets, and cradles; play yards and other enclosures for confining children","[""No.""]","","","","",""
"9403.83.00.15","3","Other household","[""No.""]","","","","",""
"9403.83.00.30","3","Other","[""No.""]","","","","",""
"9403.89","2","Other:","","","","","",""
"9403.89.30","3","Of cane, osier or similar materials","","Free","","60%","",""
"9403.89.30.10","4","Household","[""No.""]","","","","",""
"9403.89.30.20","4","Other","[""No.""]","","","","",""
"9403.89.60","3","Other","","Free","","45%","",""
"9403.89.60.03","4","Cribs, toddler beds, bassinets, and cradles; play yards and other enclosures for confining children","[""No.""]","","","","",""
"9403.89.60.15","4","Other household","[""No.""]","","","","",""
"9403.89.60.20","4","Other","[""No.""]","","","","",""
"","1","Parts:","","","","","",""
"9403.91.00","2","Of wood","","Free","","40%","",""
"9403.91.00.05","3","For toddler beds, cribs, bassinets and cradles","[""No.""]","","","","",""
"9403.91.00.10","3","For play yards and other enclosures for confining children","[""No.""]","","","","",""
"9403.91.00.80","3","Other","[""No.""]","","","","",""
"9403.99","2","Other:","","","","","",""
"9403.99.10","3","Of furniture of a kind used for motor vehicles","","Free","","25%","",""
"9403.99.10.40","4","Of metal","[""kg""]","","","","",""
"9403.99.10.50","4","Of textile material, cut to shape","[""kg""]","","","","",""
"9403.99.10.85","4","Other","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"9403.99.20","4","Of cane, osier, bamboo or similar materials","","Free","","60%","",""
"9403.99.20.40","5","Of rattan","[""kg""]","","","","",""
"9403.99.20.80","5","Other","[""kg""]","","","","",""
"","4","Of rubber or plastics:","","","","","",""
"9403.99.30","5","Of reinforced or laminated plastics","","Free","","65%","",""
"9403.99.30.05","6","For toddler beds, cribs, bassinets and cradles","[""No.""]","","","","",""
"9403.99.30.10","6","For play yards and other enclosures for confining children","[""No.""]","","","","",""
"9403.99.30.80","6","Other","[""No.""]","","","","",""
"9403.99.40","5","Other","","Free","","25%","",""
"9403.99.40.05","6","For toddler beds, cribs, bassinets and cradles","[""No.""]","","","","",""
"9403.99.40.10","6","For play yards and other enclosures for confining children","[""No.""]","","","","",""
"9403.99.40.80","6","Other","[""No.""]","","","","",""
"9403.99.50","4","Of textile material, except cotton","","Free","","80%","",""
"9403.99.50.05","5","For toddler beds, cribs, bassinets and cradles","[""No.""]","","","","",""
"9403.99.50.10","5","For play yards and other enclosures for confining children","[""No.""]","","","","",""
"9403.99.50.80","5","Other","[""No.""]","","","","",""
"9403.99.90","4","Other","","Free","","45%","",""
"9403.99.90.10","5","For toddler beds, cribs, bassinets and cradles","[""No.""]","","","","",""
"9403.99.90.15","5","For play yards and other enclosures for confining children","[""No.""]","","","","",""
"","5","Other:","","","","","",""
"","6","Of metal:","","","","","",""
"9403.99.90.20","7","Welded wire rack, whether or  not galvanized, plated or coated","[""kg""]","","","","",""
"9403.99.90.40","7","Parts for steel racks of statistical reporting number 9403.20.0082","[""kg""]","","","","",""
"9403.99.90.45","7","Other","[""kg""]","","","","",""
"9403.99.90.51","6","Of cotton, cut to shape","[""kg""]","","","","",""
"9403.99.90.61","6","Other","[""kg""]","","","","",""
"9404","0","Mattress supports; articles of bedding and similar furnishing (for example, mattresses, quilts, eiderdowns, cushions, pouffes and pillows) fitted with springs or stuffed or internally fitted with any material or of cellular rubber or plastics, whether or not covered:","","","","","",""
"9404.10.00.00","1","Mattress supports","[""No.""]","Free","","45%","",""
"","1","Mattresses:","","","","","",""
"9404.21.00","2","Of cellular rubber or plastics, whether or not covered","","3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"9404.21.00.10","3","For use in a crib or toddler bed","[""No.""]","","","","",""
"9404.21.00.13","3","Of a width exceeding 91 cm, of a length exceeding 184 cm, and a depth exceeding 8 cm","[""No.""]","","","","",""
"9404.21.00.95","3","Other","[""No.""]","","","","",""
"9404.29","2","Of other materials:","","","","","",""
"9404.29.10","3","Of cotton","","3%","Free (A+,AU,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","40%","",""
"9404.29.10.05","4","For use in a crib or toddler bed","[""No.""]","","","","",""
"9404.29.10.13","4","Of a width exceeding 91 cm, of a length exceeding 184 cm, and a depth exceeding 8 cm","[""No.""]","","","","",""
"9404.29.10.95","4","Other","[""No.""]","","","","",""
"9404.29.90","3","Other","","6%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"","4","Uncovered innerspring units:","","","","","",""
"9404.29.90.05","5","For use in a crib or toddler bed","[""No.""]","","","","",""
"9404.29.90.13","5","Of a width exceeding 91 cm, of a length exceeding 184 cm, and of a depth exceeding 8 cm","[""No.""]","","","","",""
"9404.29.90.50","5","Other","[""No.""]","","","","",""
"","4","Other:","","","","","",""
"9404.29.90.85","5","For use in a crib or toddler bed","[""No.""]","","","","",""
"9404.29.90.87","5","Of a width exceeding 91 cm, of a length exceeding 184 cm, and a depth exceeding 8 cm","[""No.""]","","","","",""
"9404.29.90.95","5","Other","[""No.""]","","","","",""
"9404.30","1","Sleeping bags:","","","","","",""
"9404.30.40.00","2","Containing 20 percent or more by weight of feathers and/or down","[""No.""]","4.7%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","60%","",""
"9404.30.80.00","2","Other","[""No.""]","9%","Free (AU,BH, CL,CO,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","78.5%","",""
"9404.40","1","Quilts, bedspreads, eiderdowns and duvets (comforters):","","","","","",""
"9404.40.10.00","2","Of cotton, not containing any embroidery, lace, braid, edging, trimming, piping exceeding 6.35 mm or applique work (362)","[""No."",""kg""]","4.4%","Free (AU,BH,CL,CO,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"9404.40.90","2","Other","","12.8%","Free (AU,BH,CL,CO,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"9404.40.90.05","3","With outer shell of cotton (362)","[""No."",""kg""]","","","","",""
"9404.40.90.22","3","With outer shell of man-made fibers (666)","[""No."",""kg""]","","","","",""
"","3","With outer shell of other textile materials:","","","","","",""
"9404.40.90.23","4","Containing 85 percent or more by weight of silk or silk waste","[""No."",""kg""]","","","","",""
"9404.40.90.36","4","Other (899)","[""No."",""kg""]","","","","",""
"9404.90","1","Other:","","","","","",""
"","2","Pillows, cushions and similar furnishings:","","","","","",""
"9404.90.10","3","Of cotton (369)","["""",""\n""]","5.3%","Free (AU,BH,CL, CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"","4","Bed pillows (with outer covering of cotton), of a kind described in statistical note 6 to this chapter:","","","","","",""
"9404.90.10.30","5","Foam fill (369)","[""No."",""<u>kg<\/u>""]","","","","",""
"9404.90.10.60","5","Other fill (369)","[""No."",""<u>kg<\/u>""]","","","","",""
"9404.90.10.90","4","Other (369)","[""No."",""<u>kg<\/u>""]","","","","",""
"9404.90.20","3","Other","[""""]","6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"","4","Bed pillows, of a kind described in statistical note 6 to this chapter:","","","","","",""
"9404.90.20.30","5","Foam fill","[""No.""]","","","","",""
"9404.90.20.60","5","Other fill","[""No.""]","","","","",""
"9404.90.20.90","4","Other","[""No.""]","","","","",""
"","2","Other:","","","","","",""
"9404.90.81.00","3","Of cotton, not containing any embroidery, lace, braid, edging, trimming, piping exceeding 6.35 mm or applique work (369)","[""No."",""<u>kg<\/u>""]","4.4%","Free (AU,BH,CL, CO,E*,IL,JO,KR, MA,OM,P,PA, PE,S,SG)","25%","",""
"9404.90.96","3","Other","","7.3%","Free (AU,BH,CL,CO,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"9404.90.96.05","4","With outer shell of cotton (369)","[""No."",""<u>kg<\/u>""]","","","","",""
"9404.90.96.22","4","With outer shell of man-made fibers (666)","[""No."",""<u>kg<\/u>""]","","","","",""
"","4","With outer shell of other textile materials:","","","","","",""
"9404.90.96.23","5","Containing 85 percent or more by weight of silk or silk waste","[""No."",""kg""]","","","","",""
"9404.90.96.36","5","Other (899)","[""No."",""<u>kg<\/u>""]","","","","",""
"9404.90.96.70","4","Other","[""No."",""kg""]","","","","",""
"9405","0","Luminaires and lighting fittings including searchlights and spotlights and parts thereof, not elsewhere specified or included; illuminated signs, illuminated nameplates and the like, having a permanently fixed light source, and parts thereof not elsewhere specified or included:","","","","","",""
"","1","Chandeliers and other electric ceiling or wall lighting fittings, excluding those of a kind used for lighting public open spaces or thoroughfares:","","","","","",""
"9405.11","2","Designed for use solely with light-emitting diode (LED) light sources:","","","","","",""
"","3","Of base metal:","","","","","",""
"9405.11.40","4","Of brass","","3.9%","Free (A*,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"9405.11.40.10","5","Household","[""No.""]","","","","",""
"9405.11.40.20","5","Other","[""No.""]","","","","",""
"9405.11.60","4","Other","","7.6%","Free (A*,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"9405.11.60.10","5","Household","[""No.""]","","","","",""
"9405.11.60.20","5","Other","[""No.""]","","","","",""
"9405.11.80","3","Other","","3.9%","Free (A*,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"9405.11.80.10","4","Household","[""No.""]","","","","",""
"9405.11.80.20","4","Other","[""No.""]","","","","",""
"9405.19","2","Other:","","","","","",""
"","3","Of base metal","","","","","",""
"9405.19.40","4","Of brass","","3.9%","Free (A*,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"9405.19.40.10","5","Household","[""No.""]","","","","",""
"9405.19.40.20","5","Other","[""No.""]","","","","",""
"9405.19.60","4","Other","","7.6%","Free (A*,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"9405.19.60.10","5","Household","[""No.""]","","","","",""
"9405.19.60.20","5","Other","[""No.""]","","","","",""
"9405.19.80","3","Other","","3.9%","Free (A*,AU,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"9405.19.80.10","4","Household","[""No.""]","","","","",""
"9405.19.80.20","4","Other","[""No.""]","","","","",""
"","1","Electric table, desk, bedside or floor-standing luminaires:","","","","","",""
"9405.21","2","Designed for use solely with light-emitting diode (LED) light sources:","","","","","",""
"","3","Of base metal:","","","","","",""
"9405.21.40","4","Of brass","","3.7%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"9405.21.40.10","5","Household","[""No.""]","","","","",""
"9405.21.40.20","5","Other","[""No.""]","","","","",""
"9405.21.60","4","Other","","6%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"9405.21.60.10","5","Household","[""No.""]","","","","",""
"9405.21.60.20","5","Other","[""No.""]","","","","",""
"9405.21.80","3","Other","","3.9%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"9405.21.80.10","4","Household","[""No.""]","","","","",""
"9405.21.80.20","4","Other","[""No.""]","","","","",""
"9405.29","2","Other:","","","","","",""
"","3","Of base metal:","","","","","",""
"9405.29.40","4","Of brass","","3.7%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"9405.29.40.10","5","Household","[""No.""]","","","","",""
"9405.29.40.20","5","Other","[""No.""]","","","","",""
"9405.29.60","4","Other","","6%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"9405.29.60.10","5","Household","[""No.""]","","","","",""
"9405.29.60.20","5","Other","[""No.""]","","","","",""
"9405.29.80","3","Other","","3.9%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"9405.29.80.10","4","Household","[""No.""]","","","","",""
"9405.29.80.20","4","Other","[""No.""]","","","","",""
"","1","Lighting strings of a kind used for Christmas trees:","","","","","",""
"9405.31.00","2","Designed for use solely with light-emitting diode (LED) light sources","","8%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"9405.31.00.10","3","Miniature series wired sets","[""No.""]","","","","",""
"9405.31.00.40","3","Other","[""No.""]","","","","",""
"9405.39.00","2","Other","","8%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"9405.39.00.10","3","Miniature series wired sets","[""No.""]","","","","",""
"9405.39.00.40","3","Other","[""No.""]","","","","",""
"","1","Other electric luminaires and lighting fittings:","","","","","",""
"9405.41","2","Photovoltaic, designed for use solely with light- emitting diode (LED) light sources:","","","","","",""
