HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"3902.90.00","1","Other","","6.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","2.2¢/kg + 33.5%","",""
"3902.90.00.10","2","Polybutylene","[""kg""]","","","","",""
"3902.90.00.50","2","Other","[""kg""]","","","","",""
"3903","0","Polymers of styrene, in primary forms:","","","","","",""
"","1","Polystyrene:","","","","","",""
"3903.11.00.00","2","Expandable","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 46%","",""
"3903.19.00.00","2","Other","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 46%","",""
"3903.20.00.00","1","Styrene-acrylonitrile (SAN) copolymers","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 45.5%","",""
"3903.30.00.00","1","Acrylonitrile-butadiene-styrene (ABS) copolymers","[""kg""]","6.5%","Free (A,AU,BH,CL,D,E,IL,J,JO,KR,MA,OM,P,PE,S,SG)","15.4¢/kg + 47%","",""
"3903.90","1","Other:","","","","","",""
"3903.90.10.00","2","Methyl methacrylate-butadiene-styrene (MBS) copolymers","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 67.5%","",""
"3903.90.50.00","2","Other","[""kg""]","6.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 46%","",""
"3904","0","Polymers of vinyl chloride or of other halogenated olefins, in primary forms:","","","","","",""
"3904.10.00.00","1","Poly(vinyl chloride), not mixed with any other substances","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","43.5%","",""
"","1","Other poly(vinyl chloride):","","","","","",""
"3904.21.00.00","2","Nonplasticized","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","43.5%","",""
"3904.22.00.00","2","Plasticized","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","43.5%","",""
"3904.30","1","Vinyl chloride-vinyl acetate copolymers:","","","","","",""
"3904.30.20.00","2","Vinyl acetate-vinyl chloride-ethylene terpolymers, containing by weight less than 50 percent derivatives of vinyl acetate, except those polymerized from aromatic or modified aromatic monomers","[""kg""]","Free","","43.5%","",""
"3904.30.60.00","2","Other","[""kg""]","5.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","43.5%","",""
"3904.40.00.00","1","Other vinyl chloride copolymers","[""kg""]","5.3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","43.5%","",""
"3904.50.00.00","1","Vinylidene chloride polymers","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","2.2¢/kg + 33.5%","",""
"","1","Fluoropolymers:","","","","","",""
"3904.61.00","2","Polytetrafluoroethylene (PTFE)","","5.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","34.1%","",""
"3904.61.00.10","3","Granular, whether or not filled or compounded (see statistical note 1 to this chapter)","[""kg""]","","","","",""
"3904.61.00.90","3","Other","[""kg""]","","","","",""
"3904.69","2","Other:","","","","","",""
"3904.69.10.00","3","Elastomeric","[""kg""]","Free","","20%","",""
"3904.69.50.00","3","Other","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","2.2¢/kg + 33.5%","",""
"3904.90","1","Other:","","","","","",""
"3904.90.10.00","2","Elastomeric","[""kg""]","Free","","20%","",""
"3904.90.50.00","2","Other","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","2.2¢/kg + 33.5%","",""
"3905","0","Polymers of vinyl acetate or of other vinyl esters, in primary forms; other vinyl polymers in primary forms:","","","","","",""
"","1","Poly(vinyl acetate):","","","","","",""
"3905.12.00.00","2","In aqueous dispersion","[""kg""]","4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","37.5%","",""
"3905.19.00.00","2","Other","[""kg""]","4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","37.5%","",""
"","1","Vinyl acetate copolymers:","","","","","",""
"3905.21.00.00","2","In aqueous dispersion","[""kg""]","4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","37.5%","",""
"3905.29.00.00","2","Other","[""kg""]","4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","37.5%","",""
"3905.30.00.00","1","Poly(vinyl alcohol), whether or not containing unhydrolyzed acetate groups","[""kg""]","3.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","37.5%","",""
"","1","Other:","","","","","",""
"3905.91","2","Copolymers:","","","","","",""
"3905.91.10.00","3","Containing by weight 50 percent or more of derivatives of vinyl acetate","[""kg""]","4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","37.5%","",""
"3905.91.50.00","3","Other","[""kg""]","5.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","43.5%","",""
"3905.99","2","Other:","","","","","",""
"3905.99.30.00","3","Polyvinyl carbazole (including adjuvants)","[""kg""]","Free","","43.5%","",""
"3905.99.80.00","3","Other","[""kg""]","5.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","43.5%","",""
"3906","0","Acrylic polymers in primary forms:","","","","","",""
"3906.10.00.00","1","Poly(methyl methacrylate)","[""kg""]","6.3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","37%","",""
"3906.90","1","Other:","","","","","",""
"3906.90.10.00","2","Elastomeric","[""kg""]","Free","","20%","",""
"","2","Other:","","","","","",""
"3906.90.20.00","3","Plastics","[""kg""]","6.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","37%","",""
"3906.90.50.00","3","Other","[""kg""]","4.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3907","0","Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, polyallyl esters and other polyesters, in primary forms:","","","","","",""
"3907.10.00.00","1","Polyacetals","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","2.2¢/kg + 33.5%","",""
"","1","Other polyethers:","","","","","",""
"3907.21.00.00","2","Bis(polyoxyethylene) methylphosphonate","[""kg""]","6.5%","Free  (A, AU, BH, CL, CO, D, E, IL, JO, K, KR, MA, OM, P,PA, PE, S, SG)","2.2¢/kg + 33.5%","",""
"3907.29.00.00","2","Other","[""kg""]","6.5%","Free(A, AU, BH, CL, CO, D, E, IL, JO, K, KR, MA, OM, P,PA, PE, S, SG)","2.2¢/kg + 33.5%","",""
"3907.30.00.00","1","Epoxide resins","[""kg""]","6.1%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 47%","",""
"3907.40.00.00","1","Polycarbonates","[""kg""]","5.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 45%","",""
"3907.50.00.00","1","Alkyd resins","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 45%","",""
"","1","Poly(ethylene terephthalate):","","","","","",""
"3907.61.00","2","Having a viscosity number of 78 ml/g or higher","","6.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 45%","",""
"3907.61.00.10","4","Having a viscosity number of 78 ml/g or more but not more than 88 ml/g","[""kg""]","","","","",""
"3907.61.00.50","4","Other","[""kg""]","","","","",""
"3907.69.00","2","Other","","6.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 45%","",""
"3907.69.00.10","4","Having a viscosity number of 70 ml/g or more but less than 78 ml/g","[""kg""]","","","","",""
"3907.69.00.50","4","Other","[""kg""]","","","","",""
"3907.70.00.00","1","Poly(lactic acid)","[""kg""]","6.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 45%","",""
"","1","Other polyesters:","","","","","",""
"3907.91","2","Unsaturated:","","","","","",""
"","3","Allyl resins:","","","","","",""
"3907.91.20.00","4","Allyl resins, uncompounded","[""kg""]","Free","","15.4¢/kg + 45%","",""
"3907.91.40.00","4","Other","[""kg""]","5.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 45%","",""
"3907.91.50.00","3","Other","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 45%","",""
"3907.99","2","Other:","","","","","",""
"3907.99.20.00","3","Thermoplastic liquid crystal aromatic polyester copolymers","[""kg""]","Free","","15.4¢/kg + 45%","",""
"3907.99.50","3","Other","","6.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 45%","",""
"3907.99.50.10","4","Polybutylene terephthalate","[""kg""]","","","","",""
"3907.99.50.50","4","Other","[""kg""]","","","","",""
"3908","0","Polyamides in primary forms:","","","","","",""
"3908.10.00.00","1","Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","[""kg""]","6.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 51.5%","",""
"3908.90","1","Other:","","","","","",""
"3908.90.20.00","2","Bis(4-amino-3-methylcyclohexyl)methane- isophthalic acid-laurolactam copolymer","[""kg""]","Free","","2.2¢/kg + 33.5%","",""
"3908.90.70.00","2","Other","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","2.2¢/kg + 33.5%","",""
"3909","0","Amino-resins, phenolic resins and polyurethanes, in primary forms:","","","","","",""
"3909.10.00.00","1","Urea resins; thiourea resins","[""kg""]","6.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","41.5%","",""
"3909.20.00.00","1","Melamine resins","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","41.5%","",""
"","1","Other amino-resins:","","","","","",""
"3909.31.00.00","2","Poly(methylene phenyl isocyanate) (crude MDI, polymeric MDI)","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","41.5%","",""
"3909.39.00.00","2","Other","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","41.5%","",""
"3909.40.00.00","1","Phenolic resins","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 48%","",""
"3909.50","1","Polyurethanes:","","","","","",""
"3909.50.10.00","2","Elastomeric","[""kg""]","Free","","20%","",""
"3909.50.20.00","2","Cements","[""kg""]","2.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"3909.50.50.00","2","Other","[""kg""]","6.3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 51.5%","",""
"3910.00.00.00","0","Silicones in primary forms","[""kg""]","3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3911","0","Petroleum resins, coumarone-indene resins, polyterpenes, polysulfides, polysulfones and other products specified in note 3 to this chapter, not elsewhere specified or included, in primary forms:","","","","","",""
"3911.10.00.00","1","Petroleum resins, coumarone, indene or coumarone-indene resins; polyterpenes","[""kg""]","6.1%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 49%","",""
"3911.20.00.00","1","Poly(1,3-phenylene methylphosphonate)","[""kg""]","6.5%","Free 
(A, AU, BH, CL, CO, D, E, IL, JO, K, KR, MA, OM, P,PA, PE, S, SG)","2.2¢/kg  +  33.5%","",""
"3911.90","1","Other:","","","","","",""
"3911.90.10.00","2","Elastomeric","[""kg""]","Free","","20%","",""
"","2","Other:","","","","","",""
"","3","Containing monomer units which are aromatic or modified aromatic, or which are obtained, derived or manufactured in whole or in part therefrom:","","","","","",""
"","4","Thermoplastic:","","","","","",""
"3911.90.15.00","5","Poly(nitrilomethanetetraarylnitrilo- [2,4,6-tris-(1-methyethyl)-1,3- phenylene]]-2,6-bis(1-methylethyl)- phenyl]-ω-[[[2,6-bis(1-methylethyl)- phenyl]amino]methylene]amino carbodiimide or 2,4-diisocyanate-1,3,5-tris(1-methyl- ethyl) homopolymer with polyethylene","[""kg""]","Free","","15.4¢/kg + 49%","",""
"3911.90.25.00","5","Other","[""kg""]","6.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 49%","",""
"","4","Thermosetting:","","","","","",""
"3911.90.35.00","5","1,1'-Bis(methylenedi-4,1-phenylene)- 1H-pyrrole-2,5-dione, copolymer with 4,4'-methylenebis(benzeneamine); and Hydrocarbon novolac cyanate ester","[""kg""]","Free","","15.4¢/kg + 45%","",""
"3911.90.45.00","5","Other","[""kg""]","5.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 45%","",""
"","3","Other:","","","","","",""
"3911.90.70.00","4","Chlorinated synthetic rubber","[""kg""]","Free","","2.2¢/kg + 33.5%","",""
"3911.90.91","4","Other","","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","2.2¢/kg + 33.5%","",""
"3911.90.91.10","5","Thermoplastic","[""kg""]","","","","",""
"3911.90.91.50","5","Thermosetting","[""kg""]","","","","",""
"3912","0","Cellulose and its chemical derivatives, not elsewhere specified or included, in primary forms:","","","","","",""
"","1","Cellulose acetates:","","","","","",""
"3912.11.00.00","2","Nonplasticized","[""kg""]","5.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","73.5%","",""
"3912.12.00.00","2","Plasticized","[""kg""]","5.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","73.5%","",""
"3912.20.00.00","1","Cellulose nitrates (including collodions)","[""kg""]","5.2%","Free (A,AU,BH,CL,CO,D,E, IL,JO,K,KR, MA,OM,P, PA,PE,S,SG)","34.5%","",""
"","1","Cellulose ethers:","","","","","",""
"3912.31.00","2","Carboxymethylcellulose and its salts","","6.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","66%","",""
"3912.31.00.10","3","Containing not less than 90 percent by weight of carboxymethylcellulose","[""kg""]","","","","",""
"3912.31.00.90","3","Other","[""kg""]","","","","",""
"3912.39.00.00","2","Other","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","33.5%","",""
"3912.90.00","1","Other","","5.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","34.5%","",""
"3912.90.00.10","2","α-Cellulose in granular, microcrystalline or powdered forms","[""kg""]","","","","",""
"3912.90.00.90","2","Other","[""kg""]","","","","",""
"3913","0","Natural polymers (for example, alginic acid) and modified natural polymers (for example, hardened proteins, chemical derivatives of natural rubber), not elsewhere specified or included, in primary forms:","","","","","",""
"3913.10.00.00","1","Alginic acid, its salts and esters","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3913.90","1","Other:","","","","","",""
"3913.90.10.00","2","Chemical derivatives of natural rubber","[""kg""]","Free","","20%","",""
"3913.90.20","2","Polysaccharides and their derivatives","","5.8%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"3913.90.20.15","3","Xanthan gum","[""kg""]","","","","",""
"3913.90.20.90","3","Other","[""kg""]","","","","",""
"3913.90.50.00","2","Other","[""kg""]","6.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","2.2¢/kg + 33.5%","",""
"3914.00","0","Ion-exchangers based on polymers of headings 3901 to 3913, in primary forms:","","","","","",""
"3914.00.20.00","1","Cross-linked polyvinylbenzyltrimethylammonium chloride (Cholestyramine resin USP)","[""kg""]","Free","","35%","",""
"3914.00.60.00","1","Other","[""kg""]","3.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","1","II. WASTE, PARINGS AND SCRAP; SEMIMANUFACTURES; ARTICLES:","","","","","",""
"3915","0","Waste, parings and scrap, of plastics:","","","","","",""
"3915.10.00.00","1","Of polymers of ethylene","[""kg""]","Free","","10%","",""
"3915.20.00.00","1","Of polymers of styrene","[""kg""]","Free","","10%","",""
"3915.30.00.00","1","Of polymers of vinyl chloride","[""kg""]","Free","","10%","",""
"3915.90.00","1","Of other plastics","","Free","","10%","",""
"3915.90.00.10","2","Of polyethylene terephthalate (PET) plastics","[""kg""]","","","","",""
"3915.90.00.90","2","Other","[""kg""]","","","","",""
"3916","0","Monofilament of which any cross-sectional dimension exceeds 1 mm, rods, sticks and profile shapes, whether or not surface-worked but not otherwise worked, of plastics:","","","","","",""
"3916.10.00.00","1","Of polymers of ethylene","[""kg""]","5.8%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"3916.20.00","1","Of polymers of vinyl chloride","","5.8%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"3916.20.00.10","2","Siding for house or building exterior","[""kg""]","","","","",""
"3916.20.00.20","2","Window, door, decking or railing profiles","[""m"",""kg""]","","","","",""
"3916.20.00.91","2","Other","[""kg""]","","","","",""
"3916.90","1","Of other plastics:","","","","","",""
"3916.90.10.00","2","Of acrylic polymers","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40.6%","",""
"","2","Other:","","","","","",""
"3916.90.20.00","3","Racket strings","[""m""]","3.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"","3","Other:","","","","","",""
"3916.90.30.00","4","Monofilament","[""m""]","6.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"3916.90.50.00","4","Other","[""kg""]","5.8%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"3917","0","Tubes, pipes and hoses and fittings therefor (for example, joints, elbows, flanges), of plastics:","","","","","",""
"3917.10","1","Artificial guts (sausage casings) of hardened protein or of cellulosic plastics materials:","","","","","",""
"3917.10.10.00","2","Of cellulosic plastics materials","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","60%","",""
"","2","Other:","","","","","",""
"3917.10.60.00","3","Of collagen","[""kg""]","Free","","40%","",""
"3917.10.90.00","3","Other","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"","1","Tubes, pipes and hoses, rigid:","","","","","",""
"3917.21.00.00","2","Of polymers of ethylene","[""kg""]","3.1%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3917.22.00.00","2","Of polymers of propylene","[""kg""]","3.1%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3917.23.00.00","2","Of polymers of vinyl chloride","[""kg""]","3.1%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3917.29.00","2","Of other plastics","","3.1%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3917.29.00.50","3","Less than 200 mm in length","[""thousands"",""kg""]","","","","",""
"3917.29.00.90","3","Other","[""kg""]","","","","",""
"","1","Other tubes, pipes and hoses:","","","","","",""
"3917.31.00.00","2","Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","[""kg""]","3.1%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3917.32.00","2","Other, not reinforced or otherwise combined with other materials, without fittings","","3.1%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3917.32.00.10","3","Of polyvinyl chloride","[""kg""]","","","","",""
"3917.32.00.20","3","Of polyethylene","[""kg""]","","","","",""
"3917.32.00.50","3","Other","[""kg""]","","","","",""
"3917.33.00.00","2","Other, not reinforced or otherwise combined with other materials, with fittings","[""kg""]","3.1%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3917.39.00","2","Other","","3.1%","Free (A*,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3917.39.00.10","3","Reinforced with metal","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"3917.39.00.20","4","Of polyvinyl chloride","[""kg""]","","","","",""
"3917.39.00.50","4","Other","[""kg""]","","","","",""
"3917.40.00","1","Fittings","","5.3%","Free (A,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"3917.40.00.10","2","For brake hoses for the vehicles of subheadings 8701.21, 8701.22, 8701.23, 8701.24 or 8701.29 or headings 8702, 8703, 8704, 8705 or 8711","[""kg""]","","","","",""
"","2","Plumbing fittings, not pressure rated (Drain/Waste/Vent (DWV)):","","","","","",""
"3917.40.00.20","3","Of polyvinyl chloride","[""kg""]","","","","",""
"3917.40.00.30","3","Of acrylonitrile-butadiene-styrene","[""kg""]","","","","",""
"3917.40.00.50","3","Other","[""kg""]","","","","",""
"","2","Other plumbing fittings:","","","","","",""
"3917.40.00.60","3","Of polyvinyl chloride","[""kg""]","","","","",""
"3917.40.00.80","3","Other","[""kg""]","","","","",""
"3917.40.00.95","2","Other","[""kg""]","","","","",""
"3918","0","Floor coverings of plastics, whether or not self-adhesive, in rolls or in the form of tiles; wall or ceiling coverings of plastics, as defined in note 9 to this chapter:","","","","","",""
"3918.10","1","Of polymers of vinyl chloride:","","","","","",""
"","2","Floor coverings:","","","","","",""
"3918.10.10","3","Vinyl tile","","5.3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
