HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"2401.20","1","Tobacco, partly or wholly stemmed/stripped:","","","","","",""
"","2","Not threshed or similarly processed:","","","","","",""
"2401.20.05.00","3","Leaf tobacco, the product of two or more countries or dependencies, when mixed or packed together","[""kg""]","$5.48/kg","Free (A+,AU,BH,CL,CO,D,E,IL,KR,MA,OM,P,PA,PE,S,SG)","$6.45/kg","",""
"","3","Other:","","","","","",""
"","4","Containing over 35 percent wrapper tobacco:","","","","","",""
"2401.20.14","5","Wrapper tobacco","","Free","","$6.45/kg","",""
"2401.20.14.20","6","Connecticut shade","[""kg""]","","","","",""
"2401.20.14.40","6","Other","[""kg""]","","","","",""
"2401.20.18.00","5","Other","[""kg""]","Free","","$6.45/kg","",""
"","4","Not containing wrapper tobacco, or not containing over 35 percent wrapper tobacco:","","","","","",""
"","5","Oriental or Turkish type:","","","","","",""
"2401.20.23.00","6","Cigarette leaf","[""kg""]","Free","","$1.21/kg","",""
"2401.20.26.00","6","Other","[""kg""]","Free","","$1.15/kg","",""
"2401.20.29","5","Cigar binder and filler","","Free","","$1.15/kg","",""
"2401.20.29.70","6","Binder","[""kg""]","","","","",""
"2401.20.29.90","6","Filler","[""kg""]","","","","",""
"","5","Other:","","","","","",""
"","6","Flue-cured, burley and other light air-cured leaf:","","","","","",""
"2401.20.31","7","To be used in products other than cigarettes","","40.9¢/kg","Free (A+,AU,BH,CL,CO,D,E,IL,KR,MA,OM,P,PA,PE,S,SG)","$1.21/kg","",""
"2401.20.31.10","8","Flue-cured","[""kg""]","","","","",""
"2401.20.31.20","8","Burley","[""kg""]","","","","",""
"2401.20.31.30","8","Maryland","[""kg""]","","","","",""
"2401.20.31.40","8","Other","[""kg""]","","","","",""
"","7","Other:","","","","","",""
"2401.20.33","8","Described in additional U.S. note 5 to this chapter and entered pursuant to its provisions","","40.9¢/kg","Free (A+,BH,CL,CO,D,E,KR,MA,OM,P,PA,PE,S,SG)","$1.21/kg","",""
"2401.20.33.10","9","Flue-cured","[""kg""]","","","","",""
"2401.20.33.20","9","Burley","[""kg""]","","","","",""
"2401.20.33.30","9","Maryland","[""kg""]","","","","",""
"2401.20.33.40","9","Other","[""kg""]","","","","",""
"2401.20.35","8","Other","","350%","Free (AU,BH,CL,IL,KR,MA,OM,P,PE,S,SG) 35% (PA) See 9918.24.10-9918.24.11 (CO)","350%","",""
"2401.20.35.10","9","Flue-cured","[""kg""]","","","","",""
"2401.20.35.20","9","Burley","[""kg""]","","","","",""
"2401.20.35.30","9","Maryland","[""kg""]","","","","",""
"2401.20.35.40","9","Other","[""kg""]","","","","",""
"2401.20.57","6","Other","","39.7¢/kg","Free (A*,AU,BH,CL,CO,D,E,IL,KR,MA,OM,P,PA,PE,S,SG)","$1.15/kg","",""
"2401.20.57.10","7","Fire-cured Kentucky and Tennessee","[""kg""]","","","","",""
"2401.20.57.15","7","Dark-air cured Kentucky and Tennessee","[""kg""]","","","","",""
"2401.20.57.20","7","Virginia fire-cured","[""kg""]","","","","",""
"2401.20.57.25","7","Virginia sun-cured","[""kg""]","","","","",""
"2401.20.57.30","7","Blackfat","[""kg""]","","","","",""
"2401.20.57.40","7","Other","[""kg""]","","","","",""
"","2","Threshed or similarly processed:","","","","","",""
"2401.20.60","3","From cigar leaf","","Free","","77.2¢/kg","",""
"2401.20.60.20","4","Connecticut shade","[""kg""]","","","","",""
"2401.20.60.40","4","Other","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"2401.20.75.00","4","Oriental or Turkish type","[""kg""]","Free","","$1.10/kg","",""
"","4","Other:","","","","","",""
"2401.20.83","5","To be used in products other than cigarettes","","37.5¢/kg","Free (A+,AU,BH,CL,CO,D,E,IL,KR,MA,OM,P,PA,PE,S,SG)","$1.10/kg","",""
"2401.20.83.10","6","Flue-cured","[""kg""]","","","","",""
"2401.20.83.20","6","Burley","[""kg""]","","","","",""
"2401.20.83.30","6","Maryland","[""kg""]","","","","",""
"2401.20.83.35","6","Fire-cured Kentucky and Tennessee","[""kg""]","","","","",""
"2401.20.83.40","6","Dark-air cured Kentucky and Tennessee","[""kg""]","","","","",""
"2401.20.83.50","6","Virginia fire-cured","[""kg""]","","","","",""
"2401.20.83.55","6","Virginia sun-cured","[""kg""]","","","","",""
"2401.20.83.60","6","Blackfat","[""kg""]","","","","",""
"2401.20.83.90","6","Other","[""kg""]","","","","",""
"","5","Other:","","","","","",""
"2401.20.85","6","Described in additional U.S. note 5 to this chapter and entered pursuant to its provisions","","37.5¢/kg","Free (A+,BH,CL,CO,D,E,KR,MA,OM,P,PA,PE,S,SG)","$1.10/kg","",""
"2401.20.85.10","7","Flue-cured","[""kg""]","","","","",""
"2401.20.85.20","7","Burley","[""kg""]","","","","",""
"2401.20.85.30","7","Maryland","[""kg""]","","","","",""
"2401.20.85.35","7","Fire-cured Kentucky and Tennessee","[""kg""]","","","","",""
"2401.20.85.40","7","Dark-air cured Kentucky and Tennessee","[""kg""]","","","","",""
"2401.20.85.50","7","Virginia fire-cured","[""kg""]","","","","",""
"2401.20.85.55","7","Virginia sun-cured","[""kg""]","","","","",""
"2401.20.85.60","7","Blackfat","[""kg""]","","","","",""
"2401.20.85.90","7","Other","[""kg""]","","","","",""
"2401.20.87","6","Other","","350%","Free (AU,BH,CL,IL,KR,MA,OM,P,PE,S,SG) 35% (PA) See 9918.24.10-9918.24.11 (CO)","350%","",""
"2401.20.87.10","7","Flue-cured","[""kg""]","","","","",""
"2401.20.87.20","7","Burley","[""kg""]","","","","",""
"2401.20.87.30","7","Maryland","[""kg""]","","","","",""
"2401.20.87.35","7","Fire-cured Kentucky and Tennessee","[""kg""]","","","","",""
"2401.20.87.40","7","Dark-air cured Kentucky and Tennessee","[""kg""]","","","","",""
"2401.20.87.50","7","Virginia fire-cured","[""kg""]","","","","",""
"2401.20.87.55","7","Virginia sun-cured","[""kg""]","","","","",""
"2401.20.87.60","7","Blackfat","[""kg""]","","","","",""
"2401.20.87.90","7","Other","[""kg""]","","","","",""
"2401.30","1","Tobacco refuse:","","","","","",""
"","2","From cigar leaf:","","","","","",""
"","3","Tobacco stems:","","","","","",""
"2401.30.03.00","4","Not cut, not ground and not pulverized","[""kg""]","Free","","Free","",""
"2401.30.06.00","4","Cut, ground or pulverized","[""kg""]","Free","","$1.21/kg","",""
"2401.30.09.00","3","Other","[""kg""]","Free","","77.2¢/kg","",""
"","2","From Oriental or Turkish type tobacco:","","","","","",""
"","3","Tobacco stems","","","","","",""
"2401.30.13.00","4","Not cut, not ground and not pulverized","[""kg""]","Free","","Free","",""
"2401.30.16.00","4","Cut, ground or pulverized","[""kg""]","Free","","$1.21/kg","",""
"2401.30.19.00","3","Other","[""kg""]","Free","","77.2¢/kg","",""
"","2","Other:","","","","","",""
"","3","To be used in products other than cigarettes:","","","","","",""
"","4","Tobacco stems:","","","","","",""
"2401.30.23","5","Not cut, not ground and not pulverized","","Free","","Free","",""
"2401.30.23.10","6","Flue-cured","[""kg""]","","","","",""
"2401.30.23.20","6","Burley","[""kg""]","","","","",""
"2401.30.23.35","6","Fire-cured Kentucky and Tennessee","[""kg""]","","","","",""
"2401.30.23.40","6","Dark air-cured Kentucky and Tennessee","[""kg""]","","","","",""
"2401.30.23.50","6","Virginia fire-cured","[""kg""]","","","","",""
"2401.30.23.60","6","Virginia sun-cured","[""kg""]","","","","",""
"2401.30.23.90","6","Other","[""kg""]","","","","",""
"2401.30.25","5","Cut, ground or pulverized","","97¢/kg","Free (A+,AU,BH,CL,CO,D,E,IL,KR,MA,OM,P,PA,PE,S,SG)","$1.21/kg","",""
"2401.30.25.10","6","Flue-cured","[""kg""]","","","","",""
"2401.30.25.20","6","Burley","[""kg""]","","","","",""
"2401.30.25.35","6","Fire-cured Kentucky and Tennessee","[""kg""]","","","","",""
"2401.30.25.40","6","Dark air-cured Kentucky and Tennessee","[""kg""]","","","","",""
"2401.30.25.50","6","Virginia fire-cured","[""kg""]","","","","",""
"2401.30.25.60","6","Virginia sun-cured","[""kg""]","","","","",""
"2401.30.25.90","6","Other","[""kg""]","","","","",""
"2401.30.27","4","Other","","28.4¢/kg","Free (A+,AU,BH,CL,CO,D,E,IL,KR,MA,OM,P,PA,PE,S,SG)","77.2¢/kg","",""
"2401.30.27.10","5","Flue-cured","[""kg""]","","","","",""
"2401.30.27.20","5","Burley","[""kg""]","","","","",""
"2401.30.27.35","5","Fire-cured Kentucky and Tennessee","[""kg""]","","","","",""
"2401.30.27.40","5","Dark air-cured Kentucky and Tennessee","[""kg""]","","","","",""
"2401.30.27.50","5","Virginia fire-cured","[""kg""]","","","","",""
"2401.30.27.60","5","Virginia sun-cured","[""kg""]","","","","",""
"2401.30.27.90","5","Other","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"","4","Described in additional U.S. note 5 to this chapter and entered pursuant to its provisions:","","","","","",""
"","5","Tobacco stems:","","","","","",""
"2401.30.33","6","Not cut, not ground and not pulverized","","Free","","Free","",""
"2401.30.33.10","7","Flue-cured","[""kg""]","","","","",""
"2401.30.33.20","7","Burley","[""kg""]","","","","",""
"2401.30.33.35","7","Fire-cured Kentucky and Tennessee","[""kg""]","","","","",""
"2401.30.33.40","7","Dark air-cured Kentucky and Tennessee","[""kg""]","","","","",""
"2401.30.33.50","7","Virginia fire-cured","[""kg""]","","","","",""
"2401.30.33.60","7","Virginia sun-cured","[""kg""]","","","","",""
"2401.30.33.90","7","Other","[""kg""]","","","","",""
"2401.30.35","6","Cut, ground or pulverized","","97¢/kg","Free (A+,BH,CL,CO,D,E,KR,MA,OM,P,PA,PE,S,SG)","$1.21/kg","",""
"2401.30.35.10","7","Flue-cured","[""kg""]","","","","",""
"2401.30.35.20","7","Burley","[""kg""]","","","","",""
"2401.30.35.35","7","Fire-cured Kentucky and Tennessee","[""kg""]","","","","",""
"2401.30.35.40","7","Dark air-cured Kentucky and Tennessee","[""kg""]","","","","",""
"2401.30.35.50","7","Virginia fire-cured","[""kg""]","","","","",""
"2401.30.35.60","7","Virginia sun-cured","[""kg""]","","","","",""
"2401.30.35.90","7","Other","[""kg""]","","","","",""
"2401.30.37","5","Other","","28.4¢/kg","Free (A+,BH,CL,CO,D,E,KR,MA,OM,P,PA,PE,S,SG)","77.2¢/kg","",""
"2401.30.37.10","6","Flue-cured","[""kg""]","","","","",""
"2401.30.37.20","6","Burley","[""kg""]","","","","",""
"2401.30.37.35","6","Fire-cured Kentucky and Tennessee","[""kg""]","","","","",""
"2401.30.37.40","6","Dark air-cured Kentucky and Tennessee","[""kg""]","","","","",""
"2401.30.37.50","6","Virginia fire-cured","[""kg""]","","","","",""
"2401.30.37.60","6","Virginia sun-cured","[""kg""]","","","","",""
"2401.30.37.90","6","Other","[""kg""]","","","","",""
"2401.30.70","4","Other","","350%","Free (AU,BH,CL,IL,KR,MA,OM,P,PE,S,SG) 35% (PA) See 9918.24.10-9918.24.11 (CO)","350%","",""
"2401.30.70.10","5","Flue-cured","[""kg""]","","","","",""
"2401.30.70.20","5","Burley","[""kg""]","","","","",""
"2401.30.70.35","5","Fire-cured Kentucky and Tennessee","[""kg""]","","","","",""
"2401.30.70.40","5","Dark air-cured Kentucky and Tennessee","[""kg""]","","","","",""
"2401.30.70.50","5","Virginia fire-cured","[""kg""]","","","","",""
"2401.30.70.60","5","Virginia sun-cured","[""kg""]","","","","",""
"2401.30.70.90","5","Other","[""kg""]","","","","",""
"2402","0","Cigars, cheroots, cigarillos and cigarettes, of tobacco or of tobacco substitutes:","","","","","",""
"2402.10","1","Cigars, cheroots and cigarillos, containing tobacco:","","","","","",""
"2402.10.30","2","Each valued less than 15¢","","$1.89/kg + 4.7%","Free (A+,AU,BH,CL,CO,D,E,IL,KR,MA,OM,P,PA,PE,S,SG)","$9.92/kg + 25%","",""
"2402.10.30.30","3","Small cigars, cheroots and cigarillos (weighing not more than 1.36 kg/1000)","[""thousands"",""kg""]","","","","",""
"2402.10.30.70","3","Other","[""thousands"",""kg""]","","","","",""
"2402.10.60.00","2","Each valued 15¢ or over but less than 23¢","[""thousands"",""kg""]","57¢/kg + 1.4%","Free (A+,AU,BH,CL,CO,D,E, IL,KR,MA, OM,P,PA,PE,S, SG)","$9.92/kg + 25%","",""
"2402.10.80","2","Each valued 23¢ or over","","57¢/kg + 1.4%","Free (A,AU,BH,CL,CO,D,E,IL,KR,MA,OM,P,PA,PE,S,SG)","$9.92/kg + 25%","",""
"2402.10.80.30","3","Small cigars, cheroots and cigarillos (weighing not more than 1.36 kg/1000)","[""thousands"",""kg""]","","","","",""
"2402.10.80.50","3","Other, each valued 23¢ or more but not more than 76¢","[""thousands"",""kg""]","","","","",""
"2402.10.80.80","3","Other","[""thousands"",""kg""]","","","","",""
"2402.20","1","Cigarettes containing tobacco:","","","","","",""
"2402.20.10.00","2","Containing clove","[""thousands"",""kg""]","41.7¢/kg + 0.9%","Free (A,AU,BH,CL,CO,D,E,IL,KR,MA,OM,P,PA,PE,S,SG)","$9.92/kg + 25%","",""
"","2","Other:","","","","","",""
"2402.20.80.00","3","Paper-wrapped","[""thousands"",""kg""]","$1.05/kg + 2.3%","Free (A+,AU,BH,CL,CO,D,E,IL,KR,MA,OM,P,PA,PE,S,SG)","$9.92/kg + 25%","",""
"2402.20.90.00","3","Other","[""thousands"",""kg""]","$1.50/kg + 3.2%","Free (A,AU,BH,CL,CO,D,E,IL,KR,MA,OM,P,PA,PE,S,SG)","$9.92/kg+ 25%","",""
"2402.90.00.00","1","Other","[""thousands"",""kg""]","$1.05/kg + 2.3%","Free (A+,AU,BH,CL,CO,D,E, IL,KR,MA, OM,P,PA,PE,S,SG)","$9.92/kg + 25%","",""
"2403","0","Other manufactured tobacco and manufactured tobacco substitutes; ""homogenized"" or ""reconstituted"" tobacco; tobacco extracts and essences:","","","","","",""
"","1","Smoking tobacco, whether or not containing tobacco substitutes in any proportion:","","","","","",""
"2403.11.00.00","2","Water pipe tobacco, specified in subheading note 1 to this chapter","[""kg""]","32.8¢/kg","Free (A+,AU,BH,CL,CO,D,E,IL,KR,MA, OM,P,PA,PE,S,SG)","$1.21/kg","",""
"2403.19","2","Other:","","","","","",""
"2403.19.20","3","Prepared for marketing to the ultimate consumer in the identical form and package in which imported","","32.8¢/kg","Free (A+,AU,BH,CL,CO,D,E,IL,KR,MA, OM,P,PA,PE,S,SG)","$1.21/kg","",""
"2403.19.20.20","4","Pipe tobacco","[""kg""]","","","","",""
"2403.19.20.50","4","Roll-your-own tobacco for making cigarettes","[""kg""]","","","","",""
"2403.19.20.80","4","Other","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"2403.19.30","4","To be used in products other than cigarettes","","32.8¢/kg","Free (A+,AU,BH,CL,CO,D,E,IL,KR,MA,OM,P,PA,PE,S,SG)","$1.21/kg","",""
"2403.19.30.50","5","Flue-cured","[""kg""]","","","","",""
"2403.19.30.60","5","Burley","[""kg""]","","","","",""
"2403.19.30.80","5","Maryland","[""kg""]","","","","",""
"2403.19.30.90","5","Other","[""kg""]","","","","",""
"","4","Other:","","","","","",""
"2403.19.60","5","Described in additional U.S. note 5 to this chapter and entered pursuant to its provisions","","32.8¢/kg","Free (A+,BH,CL,CO,D,E,KR,MA,OM,P,PA,PE,S,SG)","$1.21/kg","",""
"2403.19.60.50","6","Flue-cured","[""kg""]","","","","",""
"2403.19.60.60","6","Burley","[""kg""]","","","","",""
"2403.19.60.80","6","Maryland","[""kg""]","","","","",""
"2403.19.60.90","6","Other","[""kg""]","","","","",""
"2403.19.90","5","Other","","350%","Free (AU,BH,CL,IL,KR,MA,OM,P,PE,S,SG) 35% (PA) See 9918.24.10-9918.24.11 (CO)","350%","",""
"2403.19.90.50","6","Flue-cured","[""kg""]","","","","",""
"2403.19.90.60","6","Burley","[""kg""]","","","","",""
"2403.19.90.80","6","Maryland","[""kg""]","","","","",""
"2403.19.90.90","6","Other","[""kg""]","","","","",""
"","1","Other:","","","","","",""
"2403.91","2","""Homogenized"" or ""reconstituted"" tobacco:","","","","","",""
"2403.91.20.00","3","Suitable for use as wrapper tobacco","[""kg""]","62¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,KR,MA,OM,P,PA,PE,S,SG)","$6.45/kg","",""
"","3","Other:","","","","","",""
"2403.91.43","4","To be used in products other than cigarettes","","19.9¢/kg","Free (A+,AU,BH,CL,CO,D,E,IL,KR,MA,OM,P,PA,PE,S,SG)","$1.10/kg","",""
"2403.91.43.50","5","Flue-cured","[""kg""]","","","","",""
"2403.91.43.60","5","Burley","[""kg""]","","","","",""
"2403.91.43.80","5","Maryland","[""kg""]","","","","",""
"2403.91.43.90","5","Other","[""kg""]","","","","",""
"","4","Other:","","","","","",""
"2403.91.45","5","Described in additional U.S. note 5 to this chapter and entered pursuant to its provisions","","19.9¢/kg","Free (A+,BH,CL,CO,D,E,KR,MA,OM,P,PA,PE,S,SG)","$1.10/kg","",""
"2403.91.45.50","6","Flue-cured","[""kg""]","","","","",""
"2403.91.45.60","6","Burley","[""kg""]","","","","",""
"2403.91.45.80","6","Maryland","[""kg""]","","","","",""
"2403.91.45.90","6","Other","[""kg""]","","","","",""
"2403.91.47","5","Other","","350%","Free (AU,BH,CL,IL,KR,MA,OM,P,PE,S,SG) 35% (PA) See 9918.24.10-9918.24.11 (CO)","350%","",""
"2403.91.47.50","6","Flue-cured","[""kg""]","","","","",""
"2403.91.47.60","6","Burley","[""kg""]","","","","",""
"2403.91.47.80","6","Maryland","[""kg""]","","","","",""
"2403.91.47.90","6","Other","[""kg""]","","","","",""
"2403.99","2","Other:","","","","","",""
"2403.99.21","3","Prepared for marketing to the ultimate consumer in the identical form and package in which imported","","24.7¢/kg","Free (A+,AU,BH,CL,CO,D,E, IL,KR,MA, OM,P,PA,PE,S,SG)","$1.21/kg","",""
"2403.99.21.30","4","Chewing tobacco","[""kg""]","","","","",""
"2403.99.21.40","4","Snuff and snuff flours of a kind described in statistical note 1 to this chapter","[""kg""]","","","","",""
"2403.99.21.90","4","Other","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"2403.99.31","4","To be used in products other than cigarettes","","24.7¢/kg","Free (A+,AU,BH,CL,CO,D,E,IL,KR,MA, OM,P,PA,PE,S,SG)","$1.21/kg","",""
"2403.99.31.50","5","Flue-cured","[""kg""]","","","","",""
"2403.99.31.60","5","Burley","[""kg""]","","","","",""
"","5","Other:","","","","","",""
"2403.99.31.65","6","Partially manufactured, blended or mixed tobacco","[""kg""]","","","","",""
"2403.99.31.70","6","Other","[""kg""]","","","","",""
"","4","Other:","","","","","",""
"2403.99.60","5","Described in additional U.S. note 5 to this chapter and entered pursuant to its provisions","","24.7¢/kg","Free (A+,BH,CL,CO,D,E,KR,MA,OM,P,PA,PE,S,SG)","$1.21/kg","",""
"2403.99.60.50","6","Flue-cured","[""kg""]","","","","",""
"2403.99.60.60","6","Burley","[""kg""]","","","","",""
"","6","Other:","","","","","",""
"2403.99.60.65","7","Partially manufactured, blended or mixed tobacco","[""kg""]","","","","",""
"2403.99.60.70","7","Other","[""kg""]","","","","",""
"2403.99.90","5","Other","","350%","Free (AU,BH,CL,IL,KR,MA,OM,P,PE,S,SG) 35% (PA) See 9918.24.10-9918.24.11 (CO)","350%","",""
"2403.99.90.50","6","Flue-cured","[""kg""]","","","","",""
"2403.99.90.60","6","Burley","[""kg""]","","","","",""
"","6","Other:","","","","","",""
"2403.99.90.65","7","Partially manufactured, blended or mixed tobacco","[""kg""]","","","","",""
"2403.99.90.70","7","Other","[""kg""]","","","","",""
"2404","0","Products containing tobacco, reconstituted tobacco, nicotine, or tobacco or nicotine substitutes, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body:","","","","","",""
"","1","Products intended for inhalation without combustion:","","","","","",""
"2404.11.00.00","2","Containing tobacco or reconstituted tobacco","[""kg""]","24.7¢/kg","Free (A+,AU,BH,CL,CO,D,E, IL,KR,MA, OM,P,PA,PE,S,SG)","$1.21/kg","",""
"2404.12","2","Other, containing nicotine:","","","","","",""
"","3","Mixtures for personal electric or electronic vaporizing devices:","","","","","",""
"2404.12.05.00","4","Mixtures containing 5 percent or more by weight of one or more aromatic or modified aromatic substances","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E, IL,JO,KR,MA, OM,P,PA,PE,S,SG)","3.7¢/kg + 60%","",""
"2404.12.10.00","4","Other","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA, OM,P,PA,PE,S,SG)","25%","",""
"2404.12.90.00","3","Other","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E, IL,JO,KR,MA, OM,P,PA,PE,S,SG)","3.7¢/kg + 60%","",""
"2404.19","2","Other:","","","","","",""
"","3","Mixtures for personal electric or electronic vaporizing devices:","","","","","",""
"2404.19.05.00","4","Mixtures containing 5 percent or more by weight of one or more aromatic or modified aromatic substances","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E, IL,JO,KR,MA, OM,P,PA,PE,S,SG)","3.7¢/kg + 60%","",""
"2404.19.10.00","4","Other","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA, OM,P,PA,PE,S,SG)","25%","",""
"2404.19.90.00","3","Other","[""kg""]","24.7¢/kg","Free (A+,AU,BH,CL,CO,D,E, IL,KR,MA, OM,P,PA,PE,S,SG)","$1.21/kg","",""
"","1","Other:","","","","","",""
"2404.91.00.00","2","For oral application","[""kg""]","6.4%","Free (A,AU,BH,CL,CO,D,E, IL,JO,KR,MA, OM,P,PA,PE,S,SG)","20%","",""
"2404.92.00.00","2","For transdermal application","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA, OM,P,PA,PE,S,SG)","25%","",""
"2404.99.00.00","2","Other","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA, OM,P,PA,PE,S,SG)","25%","",""
