HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"","3","Other:","","","","","",""
"0702.00.60.39","4","Cherry","[""kg""]","","","","",""
"0702.00.60.46","4","Grape","[""kg""]","","","","",""
"0702.00.60.66","4","Roma (plum type)","[""kg""]","","","","",""
"0702.00.60.81","4","Round, of a kind described in statistical note 2 to this chapter","[""kg""]","","","","",""
"0702.00.60.92","4","Other","[""kg""]","","","","",""
"0703","0","Onions, shallots, garlic, leeks and other alliaceous vegetables, fresh or chilled:","","","","","",""
"0703.10","1","Onions and shallots:","","","","","",""
"0703.10.20.00","2","Onion sets","[""kg""]","0.83¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","5.5¢/kg","",""
"","2","Other:","","","","","",""
"0703.10.30.00","3","Pearl onions not over 16 mm in diameter","[""kg""]","0.96¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","5.5¢/kg","",""
"0703.10.40","3","Other","","3.1¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","5.5¢/kg","",""
"","4","Certified organic:","","","","","",""
"0703.10.40.25","5","Onions","[""kg""]","","","","",""
"0703.10.40.45","5","Other","[""kg""]","","","","",""
"","4","Other:","","","","","",""
"","5","Onions:","","","","","",""
"0703.10.40.55","6","Red varieties","[""kg""]","","","","",""
"0703.10.40.60","6","White varieties","[""kg""]","","","","",""
"0703.10.40.64","6","Yellow varieties, not marked sweet","[""kg""]","","","","",""
"0703.10.40.66","6","Yellow varieties, marked sweet","[""kg""]","","","","",""
"0703.10.40.68","6","Other","[""kg""]","","","","",""
"0703.10.40.70","5","Shallots","[""kg""]","","","","",""
"0703.10.40.75","5","Other","[""kg""]","","","","",""
"0703.20.00","1","Garlic","","0.43¢/kg","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","3.3¢/kg","",""
"","2","Fresh whole bulbs:","","","","","",""
"0703.20.00.05","3","Certified organic","[""kg""]","","","","",""
"0703.20.00.15","3","Other","[""kg""]","","","","",""
"0703.20.00.20","2","Fresh whole peeled cloves","[""kg""]","","","","",""
"0703.20.00.90","2","Other","[""kg""]","","","","",""
"0703.90.00","1","Leeks and other alliaceous vegetables","","20%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"0703.90.00.20","2","Green onions of a species other than <i>Allium cepa</i>","[""kg""]","","","","",""
"0703.90.00.40","2","Other","[""kg""]","","","","",""
"0704","0","Cabbages, cauliflower, kohlrabi, kale and similar edible brassicas, fresh or chilled:","","","","","",""
"0704.10","1","Cauliflowers and broccoli (<i>Brassica oleracea</i> var. <i>botrytis</i>):","","","","","",""
"0704.10.20.00","2","If entered during the period from June 5 to October 15, inclusive, in any year","[""kg""]","2.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"","2","Other:","","","","","",""
"0704.10.40.00","3","Not reduced in size","[""kg""]","10%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"0704.10.60.00","3","Cut, sliced or otherwise reduced in size","[""kg""]","14%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"0704.20.00.00","1","Brussels sprouts","[""kg""]","12.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"0704.90","1","Other (including sprouting broccoli (<i>Brassica oleracea</i> var. <i>italica</i>)):","","","","","",""
"0704.90.20.00","2","Cabbage","[""kg""]","0.54¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.4¢/kg","",""
"0704.90.40","2","Other","","20%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"0704.90.40.15","3","Bok choy","[""kg""]","","","","",""
"","3","Broccoli:","","","","","",""
"0704.90.40.22","4","Certified organic","[""kg""]","","","","",""
"0704.90.40.24","4","Other","[""kg""]","","","","",""
"0704.90.40.28","3","Collards","[""kg""]","","","","",""
"0704.90.40.35","3","Kale","[""kg""]","","","","",""
"0704.90.40.45","3","Napa cabbage","[""kg""]","","","","",""
"0704.90.40.55","3","Other","[""kg""]","","","","",""
"0705","0","Lettuce (<i>Lactuca sativa</i>) and chicory (<i>Cichorium</i> spp.), fresh or chilled:","","","","","",""
"","1","Lettuce:","","","","","",""
"0705.11","2","Head lettuce (cabbage lettuce):","","","","","",""
"0705.11.20.00","3","If entered in the period from June 1 to October 31, inclusive, in any year","[""kg""]","0.4¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.4¢/kg","",""
"0705.11.40.00","3","Other","[""kg""]","3.7¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.4¢/kg","",""
"0705.19","2","Other:","","","","","",""
"0705.19.20","3","If entered in the period from June 1 to October 31, inclusive, in any year","","0.4¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.4¢/kg","",""
"0705.19.20.20","4","Romaine lettuce","[""kg""]","","","","",""
"0705.19.20.40","4","Butterhead lettuce","[""kg""]","","","","",""
"0705.19.20.60","4","Red and green leaf lettuce","[""kg""]","","","","",""
"0705.19.20.80","4","Other","[""kg""]","","","","",""
"0705.19.40","3","Other","","3.7¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.4¢/kg","",""
"0705.19.40.20","4","Romaine lettuce","[""kg""]","","","","",""
"0705.19.40.40","4","Butterhead lettuce","[""kg""]","","","","",""
"0705.19.40.60","4","Red and green leaf lettuce","[""kg""]","","","","",""
"0705.19.40.80","4","Other","[""kg""]","","","","",""
"","1","Chicory:","","","","","",""
"0705.21.00.00","2","Witloof chicory (<i>Cichorium intybus</i> var. <i>foliosum</i>)","[""kg""]","0.15¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.4¢/kg","",""
"0705.29.00.00","2","Other","[""kg""]","0.15¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.4¢/kg","",""
"0706","0","Carrots, turnips, salad beets (salad beetroot), salsify, celeriac, radishes and similar edible roots, fresh or chilled:","","","","","",""
"0706.10","1","Carrots and turnips:","","","","","",""
"","2","Carrots:","","","","","",""
"0706.10.05.00","3","Reduced in size","[""kg""]","14.9%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","3","Other:","","","","","",""
"0706.10.10.00","4","Under 10 cm in length","[""kg""]","1.4¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","17.6¢/kg","",""
"0706.10.20.00","4","Other","[""kg""]","0.7¢/kg","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","8.8¢/kg","",""
"0706.10.40.00","2","Turnips","[""kg""]","Free","","0.6¢/kg","",""
"0706.90","1","Other:","","","","","",""
"0706.90.20.00","2","Radishes","[""kg""]","2.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"0706.90.30.00","2","Beets and horseradish","[""kg""]","1.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","12%","",""
"0706.90.40","2","Other","","10%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"0706.90.40.20","3","Celeriac","[""kg""]","","","","",""
"0706.90.40.40","3","Other","[""kg""]","","","","",""
"0707.00","0","Cucumbers, including gherkins, fresh or chilled:","","","","","",""
"0707.00.20","1","If entered during the period from December 1 in any year to the last day of the following February, inclusive","","4.2¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","6.6¢/kg","",""
"0707.00.20.15","2","Gherkins","[""kg""]","","","","",""
"","2","Other:","","","","","",""
"","3","Greenhouse:","","","","","",""
"","4","Certified organic:","","","","","",""
"0707.00.20.37","5","Persian","[""kg""]","","","","",""
"0707.00.20.40","5","Long seedless","[""kg""]","","","","",""
"0707.00.20.45","5","Other","[""kg""]","","","","",""
"","4","Other:","","","","","",""
"0707.00.20.50","5","Persian","[""kg""]","","","","",""
"0707.00.20.60","5","Long seedless","[""kg""]","","","","",""
"0707.00.20.70","5","Other","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"0707.00.20.80","4","Certified organic","[""kg""]","","","","",""
"0707.00.20.90","4","Other","[""kg""]","","","","",""
"0707.00.40","1","If entered during the period from March 1 to April 30, inclusive, in any year","","5.6¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","6.6¢/kg","",""
"0707.00.40.15","2","Gherkins","[""kg""]","","","","",""
"","2","Other:","","","","","",""
"","3","Greenhouse:","","","","","",""
"","4","Certified organic:","","","","","",""
"0707.00.40.37","5","Persian","[""kg""]","","","","",""
"0707.00.40.40","5","Long seedless","[""kg""]","","","","",""
"0707.00.40.45","5","Other","[""kg""]","","","","",""
"","4","Other:","","","","","",""
"0707.00.40.50","5","Persian","[""kg""]","","","","",""
"0707.00.40.60","5","Long seedless","[""kg""]","","","","",""
"0707.00.40.70","5","Other","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"0707.00.40.80","4","Certified organic","[""kg""]","","","","",""
"0707.00.40.90","4","Other","[""kg""]","","","","",""
"0707.00.50","1","If entered during the period from May 1 to June 30, inclusive, or the period from September 1 to November 30, inclusive, in any year","","5.6¢/kg","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","6.6¢/kg","",""
"0707.00.50.05","2","Gherkins","[""kg""]","","","","",""
"","2","Other:","","","","","",""
"","3","Greenhouse:","","","","","",""
"","4","Certified organic:","","","","","",""
"0707.00.50.22","5","Persian","[""kg""]","","","","",""
"0707.00.50.24","5","Long seedless","[""kg""]","","","","",""
"0707.00.50.26","5","Other","[""kg""]","","","","",""
"","4","Other:","","","","","",""
"0707.00.50.30","5","Persian","[""kg""]","","","","",""
"0707.00.50.50","5","Long seedless","[""kg""]","","","","",""
"0707.00.50.60","5","Other","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"0707.00.50.70","4","Certified organic","[""kg""]","","","","",""
"0707.00.50.85","4","Other","[""kg""]","","","","",""
"0707.00.60","1","If entered during the period from July 1 to August 31, inclusive, in any year","","1.5¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","6.6¢/kg","",""
"0707.00.60.05","2","Gherkins","[""kg""]","","","","",""
"","2","Other:","","","","","",""
"","3","Greenhouse:","","","","","",""
"","4","Certified organic:","","","","","",""
"0707.00.60.13","5","Persian","[""kg""]","","","","",""
"0707.00.60.17","5","Long seedless","[""kg""]","","","","",""
"0707.00.60.21","5","Other","[""kg""]","","","","",""
"","4","Other:","","","","","",""
"0707.00.60.24","5","Persian","[""kg""]","","","","",""
"0707.00.60.26","5","Long seedless","[""kg""]","","","","",""
"0707.00.60.28","5","Other","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"0707.00.60.30","4","Not exceeding 15 cm (6 inches) in length and presented in bulk quantities of 453.6 kg (1,000 lbs) or more","[""kg""]","","","","",""
"","4","Other:","","","","","",""
"0707.00.60.60","5","Certified organic","[""kg""]","","","","",""
"0707.00.60.75","5","Other","[""kg""]","","","","",""
"0708","0","Leguminous vegetables, shelled or unshelled, fresh or chilled:","","","","","",""
"0708.10","1","Peas (<i>Pisum sativum</i>):","","","","","",""
"0708.10.20","2","If entered during the period from July 1 to September 30, inclusive, in any year","","0.5¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","8.6¢/kg","",""
"0708.10.20.20","3","Snow peas","[""kg""]","","","","",""
"0708.10.20.40","3","Sugar snap peas","[""kg""]","","","","",""
"0708.10.20.60","3","Other","[""kg""]","","","","",""
"0708.10.40","2","Other","","2.8¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","8.6¢/kg","",""
"0708.10.40.20","3","Snow peas","[""kg""]","","","","",""
"0708.10.40.40","3","Sugar snap peas","[""kg""]","","","","",""
"0708.10.40.60","3","Other","[""kg""]","","","","",""
"0708.20","1","Beans (<i>Vigna spp., Phaseolus spp.</i>):","","","","","",""
"0708.20.10.00","2","Lima beans, if entered during the period from November 1 in any year to the following May 31, inclusive","[""kg""]","2.3¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","7.7¢/kg","",""
"0708.20.20","2","Cowpeas (other than black-eye peas)","","Free","","Free","",""
"0708.20.20.05","3","Yard-long beans (<i>Vigna unguiculata</i> subsp., <i>Sesquipedalis</i>)","[""kg""]","","","","",""
"0708.20.20.10","3","Other","[""kg""]","","","","",""
"0708.20.90","2","Other","","4.9¢/kg","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","7.7¢/kg","",""
"0708.20.90.05","3","Other beans of the genus<i>Vigna</i>","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"0708.20.90.20","4","French style","[""kg""]","","","","",""
"0708.20.90.40","4","Certified organic","[""kg""]","","","","",""
"0708.20.90.60","4","Other","[""kg""]","","","","",""
"0708.90","1","Other leguminous vegetables:","","","","","",""
"0708.90.05.00","2","Chickpeas (garbanzos)","[""kg""]","1¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.4¢/kg","",""
"0708.90.15.00","2","Lentils","[""kg""]","0.1¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","1.1¢/kg","",""
"","2","Pigeon peas:","","","","","",""
"0708.90.25.00","3","If entered during the period from July 1 to September 30, inclusive, in any year","[""kg""]","Free","","8.6¢/kg","",""
"0708.90.30.00","3","Other","[""kg""]","0.8¢/kg","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","8.6¢/kg","",""
"0708.90.40.00","2","Other","[""kg""]","4.9¢/kg","Free (A+,AU,BH,CL,CO,D,E, IL,JO,KR,MA,OM,P,PA,PE,S, SG)","7.7¢/kg","",""
"0709","0","Other vegetables, fresh or chilled:","","","","","",""
"0709.20","1","Asparagus:","","","","","",""
"0709.20.10","2","Not reduced in size, entered during the period from September 15 to November 15, inclusive, in any year, and transported to the United States by air","","5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"0709.20.10.10","3","White","[""kg""]","","","","",""
"0709.20.10.90","3","Other","[""kg""]","","","","",""
"0709.20.90","2","Other","","21.3%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"0709.20.90.10","3","White","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"0709.20.90.40","4","Certified organic","[""kg""]","","","","",""
"0709.20.90.70","4","Other","[""kg""]","","","","",""
"0709.30","1","Eggplants (aubergines):","","","","","",""
"0709.30.20","2","If entered during the period from April 1 to November 30, inclusive, in any year","","2.6¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","3.3¢/kg","",""
"0709.30.20.20","3","Chinese","[""kg""]","","","","",""
"0709.30.20.40","3","Italian","[""kg""]","","","","",""
"0709.30.20.60","3","Other","[""kg""]","","","","",""
"0709.30.40","2","Other","","1.9¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","3.3¢/kg","",""
"0709.30.40.20","3","Chinese","[""kg""]","","","","",""
"0709.30.40.40","3","Italian","[""kg""]","","","","",""
"0709.30.40.60","3","Other","[""kg""]","","","","",""
"0709.40","1","Celery other than celeriac:","","","","","",""
"0709.40.20.00","2","Reduced in size","[""kg""]","14.9%","Free (AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","2","Other:","","","","","",""
"0709.40.40","3","If imported and entered during the period from April 15 to July 31, inclusive, in any year","","0.25¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.4¢/kg","",""
"0709.40.40.20","4","Certified organic","[""kg""]","","","","",""
"0709.40.40.40","4","Other","[""kg""]","","","","",""
"0709.40.60","3","Other","","1.9¢/kg","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","4.4¢/kg","",""
"0709.40.60.20","4","Certified organic","[""kg""]","","","","",""
"0709.40.60.40","4","Other","[""kg""]","","","","",""
"","1","Mushrooms and truffles:","","","","","",""
"0709.51.01.00","2","Mushrooms of the genus <i>Agaricus</i>","[""kg""]","8.8¢/kg + 20%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","22¢/kg + 45%","",""
"0709.52.05.00","2","Mushrooms of the genus <i>Boletus</i>","[""kg""]","8.8¢/kg + 20%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","22¢/kg + 45%","",""
"0709.53.00.00","2","Mushrooms of the genus <i>Cantharellus</i>","[""kg""]","8.8¢/kg + 20%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","22¢/kg + 45%","",""
"0709.54.00.00","2","Shiitake (<i>Lentinus edodes</i>)","[""kg""]","8.8¢/kg + 20%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","22¢/kg + 45%","",""
"0709.55.00.00","2","Matsutake (<i>Tricholoma matsutake, Tricholoma magnivelare, Tricholoma anatolicum, Tricholoma dulciolens, Tricholoma caligatum</i>)","[""kg""]","8.8¢/kg + 20%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","22¢/kg + 45%","",""
"0709.56.00.00","2","Truffles (<i>Tuber spp.</i>)","[""kg""]","Free","","Free","",""
"0709.59","2","Other:","","","","","",""
"0709.59.11.00","3","Truffles","[""kg""]","Free","","Free","",""
"0709.59.91.00","3","Other","[""kg""]","8.8¢/kg + 20%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","22¢/kg + 45%","",""
"0709.60","1","Fruits of the genus <i>Capsicum</i> (peppers) or of the genus <i>Pimenta</i> (e.g., allspice):","","","","","",""
"0709.60.20","2","Chili peppers","","4.4¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","5.5¢/kg","",""
"0709.60.20.10","3","Greenhouse","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"0709.60.20.20","4","Jalapeno","[""kg""]","","","","",""
"0709.60.20.30","4","Mini sweet peppers","[""kg""]","","","","",""
"0709.60.20.40","4","Anaheim","[""kg""]","","","","",""
"0709.60.20.50","4","Poblano","[""kg""]","","","","",""
"0709.60.20.60","4","Serrano","[""kg""]","","","","",""
"0709.60.20.70","4","Other","[""kg""]","","","","",""
"0709.60.40","2","Other","","4.7¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","5.5¢/kg","",""
"","3","Greenhouse:","","","","","",""
"","4","Sweet bell-type peppers (<i>Capsicum</i> annum):","","","","","",""
"","5","Certified organic:","","","","","",""
"0709.60.40.05","6","Green","[""kg""]","","","","",""
"0709.60.40.07","6","Red","[""kg""]","","","","",""
"0709.60.40.09","6","Yellow","[""kg""]","","","","",""
"0709.60.40.11","6","Orange","[""kg""]","","","","",""
"0709.60.40.13","6","Other","[""kg""]","","","","",""
"","5","Other:","","","","","",""
"0709.60.40.17","6","Green","[""kg""]","","","","",""
"0709.60.40.22","6","Red","[""kg""]","","","","",""
"0709.60.40.27","6","Yellow","[""kg""]","","","","",""
"0709.60.40.32","6","Orange","[""kg""]","","","","",""
"0709.60.40.37","6","Other","[""kg""]","","","","",""
"0709.60.40.55","4","Other","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"","4","Sweet bell-type peppers (<i>Capsicum</i> annum):","","","","","",""
"","5","Certified organic:","","","","","",""
"0709.60.40.60","6","Green","[""kg""]","","","","",""
"0709.60.40.63","6","Red","[""kg""]","","","","",""
"0709.60.40.66","6","Yellow","[""kg""]","","","","",""
"0709.60.40.69","6","Orange","[""kg""]","","","","",""
"0709.60.40.72","6","Other","[""kg""]","","","","",""
"","5","Other:","","","","","",""
"0709.60.40.74","6","Of a kind for processing as described in statistical note 3 to this chapter","[""kg""]","","","","",""
"","6","Other:","","","","","",""
"0709.60.40.78","7","Green","[""kg""]","","","","",""
"0709.60.40.81","7","Red","[""kg""]","","","","",""
"0709.60.40.84","7","Yellow","[""kg""]","","","","",""
