HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"6806","0","Slag wool, rock wool and similar mineral wools; exfoliated vermiculite, expanded clays, foamed slag and similar expanded mineral materials; mixtures and articles of heat-insulating, sound-insulating or sound-absorbing mineral materials, other than those of heading 6811 or 6812, or of chapter 69:","","","","","",""
"6806.10.00","1","Slag wool, rock wool and similar mineral wools (including intermixtures thereof), in bulk, sheets or rolls","","3.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"6806.10.00.10","2","Accoustical pads and boards","[""m<sup>2<\/sup>""]","","","","",""
"","2","Other:","","","","","",""
"6806.10.00.20","3","Batts, not exceeding <il>61 cm</il> in width","[""m<sup>2<\/sup>""]","","","","",""
"6806.10.00.40","3","Batts, exceeding <il>61 cm</il> in width","[""m<sup>2<\/sup>""]","","","","",""
"6806.10.00.60","3","Pipe coverings","[""m<sup>2<\/sup>""]","","","","",""
"6806.10.00.90","3","Other","[""m<sup>2<\/sup>""]","","","","",""
"6806.20.00.00","1","Exfoliated vermiculite, expanded clays, foamed slag and similar expanded mineral materials (including intermixtures thereof)","[""kg""]","Free","","30%","",""
"6806.90.00","1","Other","","Free","","30%","",""
"6806.90.00.10","2","Accoustical pads and boards","[""m<sup>2<\/sup>""]","","","","",""
"","2","Other:","","","","","",""
"6806.90.00.20","3","Of molded calcium silicate","[""m<sup>2<\/sup>""]","","","","",""
"6806.90.00.90","3","Other","[""kg""]","","","","",""
"6807","0","Articles of asphalt or of similar material (for example, petroleum bitumen or coal tar pitch):","","","","","",""
"6807.10.00.00","1","In rolls","[""kg""]","Free","","30%","",""
"6807.90.00","1","Other","","2.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"6807.90.00.10","2","Articles of a kind used for roofing or siding","[""kg""]","","","","",""
"6807.90.00.50","2","Other","[""kg""]","","","","",""
"6808.00.00.00","0","Panels, boards, tiles, blocks and similar articles of vegetable fiber, of straw or of shavings, chips, particles, sawdust or other waste, of wood, agglomerated with cement, plaster or other mineral binders","[""m<sup>2<\/sup>"",""kg""]","Free","","20%","",""
"6809","0","Articles of plaster or of compositions based on plaster:","","","","","",""
"","1","Boards, sheets, panels, tiles and similar articles, not ornamented:","","","","","",""
"6809.11.00","2","Faced or reinforced with paper or paperboard only","","Free","","30%","",""
"6809.11.00.10","3","Of gypsum plaster","[""kg"",""m<sup>2<\/sup>""]","","","","",""
"6809.11.00.80","3","Other","[""kg"",""m<sup>2<\/sup>""]","","","","",""
"6809.19.00.00","2","Other","[""m<sup>2<\/sup>""]","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"6809.90.00.00","1","Other articles","[""kg""]","Free","","60%","",""
"6810","0","Articles of cement, of concrete or of artificial stone, whether or not reinforced:","","","","","",""
"","1","Tiles, flagstones, bricks and similar articles:","","","","","",""
"6810.11.00","2","Building blocks and bricks","","3.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"6810.11.00.10","3","Containing by weight more than <il>70 percent</il> magnesia, expressed as MgO, with carbon content ranging from trace amounts to less than <il>30 percent</il>, and chemically bonded by resin or pitch","[""m<sup>2<\/sup>""]","","","","",""
"6810.11.00.70","3","Other","[""t""]","","","","",""
"6810.19","2","Other:","","","","","",""
"","3","Floor and wall tiles:","","","","","",""
"6810.19.12.00","4","Of stone agglomerated with binders other than cement","[""m<sup>2<\/sup>""]","4.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"6810.19.14.00","4","Other","[""m<sup>2<\/sup>""]","9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","55%","",""
"6810.19.50.00","3","Other","[""t""]","3.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","30%","",""
"","1","Other articles:","","","","","",""
"6810.91.00.00","2","Prefabricated structural components for building or civil engineering","[""t""]","Free","","30%","",""
"6810.99.00","2","Other","","Free","","30%","",""
"","3","Agglomerated quartz slabs of the type used for countertops:","","","","","",""
"6810.99.00.20","4","In slabs of rectangular shape, with a length of 3 m or more and a width of 1.25 m or more","[""m<sup>2<\/sup>""]","","","","",""
"6810.99.00.40","4","Other","[""m<sup>2<\/sup>""]","","","","",""
"6810.99.00.80","3","Other","[""No.""]","","","","",""
"6811","0","Articles of asbestos-cement, of cellulose fiber-cement or the like:","","","","","",""
"6811.40.00.00","1","Containing asbestos","[""kg""]","Free","","2.2¢/kg","",""
"","1","Not containing asbestos:","","","","","",""
"6811.81.00.00","2","Corrugated sheets","[""kg""]","Free","","2.2¢/kg","",""
"6811.82.00.00","2","Other sheets, panels, tiles and similar articles","[""kg""]","Free","","2.2¢/kg","",""
"6811.89","2","Other articles:","","","","","",""
"6811.89.10.00","3","Tubes, pipes and tube or pipe fittings","[""kg""]","Free","","1.7¢/kg","",""
"6811.89.90.00","3","Other articles","[""kg""]","Free","","2.2¢/kg","",""
"6812","0","Fabricated asbestos fibers; mixtures with a basis of asbestos or with a basis of asbestos and magnesium carbonate; articles of such mixtures or of asbestos (for example, thread, woven fabric, clothing, headgear, footwear, gaskets), whether or not reinforced, other than goods of heading 6811 or 6813:","","","","","",""
"6812.80","1","Of crocidolite:","","","","","",""
"6812.80.10.00","2","Footwear","[""kg""]","8.3%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","35%","",""
"6812.80.90.00","2","Other","[""kg""]","Free","","35%","",""
"","1","Other:","","","","","",""
"6812.91","2","Clothing, clothing accessories, footwear and headgear","","","","","",""
"6812.91.10.00","3","Footwear","[""kg""]","8.3%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","35%","",""
"6812.91.90.00","3","Other","[""kg""]","Free","","35%","",""
"6812.99","2","Other:","","","","","",""
"6812.99.10.00","3","Paper, millboard and felt","[""m<sup>2<\/sup>""]","Free","","25%","",""
"6812.99.20.00","3","Compressed asbestos fiber jointing, in sheets or rolls","[""m<sup>2<\/sup>""]","Free","","25%","",""
"6812.99.90.00","3","Other","[""m<sup>2<\/sup>""]","Free","","25%","",""
"6813","0","Friction material and articles thereof (for example, sheets, rolls, strips, segments, discs, washers, pads), not mounted, for brakes, for clutches or the like, with a basis of asbestos, of other mineral substances or of cellulose, whether or not combined with textile or other materials:","","","","","",""
"6813.20.00","1","Containing asbestos","","Free","","25%","",""
"","2","Brake linings and pads:","","","","","",""
"6813.20.00.10","3","Articles for use in civil aircraft","[""No.""]","","","","",""
"6813.20.00.15","3","Other","[""No.""]","","","","",""
"","2","Other:","","","","","",""
"6813.20.00.20","3","Articles for use in civil aircraft:","[""No.""]","","","","",""
"6813.20.00.25","3","Other","[""No.""]","","","","",""
"","1","Not containing asbestos:","","","","","",""
"6813.81.00","2","Brake linings and pads","","Free","","25%","",""
"6813.81.00.10","3","Articles for use in civil aircraft, with a basis of mineral substances","[""No.""]","","","","",""
"6813.81.00.50","3","Other","[""No.""]","","","","",""
"6813.89.00","2","Other","","Free","","25%","",""
"6813.89.00.10","3","Articles for use in civil aircraft, with a basis of mineral substances","[""No.""]","","","","",""
"6813.89.00.50","3","Other","[""No.""]","","","","",""
"6814","0","Worked mica and articles of mica, including agglomerated or reconstituted mica, whether or not on a support of paper, paperboard or other materials:","","","","","",""
"6814.10.00.00","1","Plates, sheets and strips of agglomerated or reconstituted mica, whether or not on a support","[""kg""]","2.7%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"6814.90.00.00","1","Other","[""kg""]","2.6%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"6815","0","Articles of stone or of other mineral substances (including carbon fibers, articles of carbon fibers and articles of peat), not elsewhere specified or included:","","","","","",""
"","1","Carbon fibers; articles of carbon fibers for non-electrical uses; other articles of graphite or other carbon for non-electrical uses:","","","","","",""
"6815.11.00.00","2","Carbon fibers","[""kg""]","Free","","45%","",""
"6815.12.00.00","2","Fabrics of carbon fibers","[""kg""]","Free","","45%","",""
"6815.13.00.00","2","Other articles of carbon fibers","[""kg""]","Free","","45%","",""
"6815.19.00.00","2","Other","[""kg""]","Free","","45%","",""
"6815.20.00.00","1","Articles of peat","[""kg""]","Free","","20%","",""
"","1","Other articles:","","","","","",""
"6815.91.00","2","Containing magnesite, magnesia in the form of periclase, dolomite including in the form of dolime, or chromite","","Free","","30%","",""
"6815.91.00.11","3","Containing by weight more than <il>70 percent</il> magnesia, expressed as MgO, with carbon content ranging from trace amounts to less than <il>30 percent</il>, and chemically bonded by resin or pitch","[""kg""]","","","","",""
"6815.91.00.71","3","Other","[""kg""]","","","","",""
"6815.99","2","Other:","","","","","",""
"6815.99.20.00","3","Talc, steatite and soapstone, cut or sawed, or in blanks, crayons, cubes, disks or other forms","[""kg""]","Free","","2.2¢/kg","",""
"6815.99.41","3","Other","","Free","","30%","",""
"6815.99.41.10","4","Containing by weight more than <il>70 percent</il> magnesia, expressed as MgO, with carbon content ranging from trace amounts to less than <il>30 percent</il>, and chemically bonded by resin or pitch","[""kg""]","","","","",""
"6815.99.41.70","4","Other","[""kg""]","","","","",""
