HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"3805.10.00.00","1","Gum, wood or sulfate turpentine oils","[""liters""]","5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","5%","",""
"3805.90","1","Other:","","","","","",""
"3805.90.10.00","2","Pine oil","[""kg""]","Free","","25%","",""
"3805.90.50.00","2","Other","[""kg""]","3.7%","Free (A+,AU,BH,CL,CO,D, E,IL,JO, KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"3806","0","Rosin and resin acids, and derivatives thereof; rosin spirit and rosin oils; run gums:","","","","","",""
"3806.10.00","1","Rosin and resin acids","","5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","5%","",""
"3806.10.00.10","2","Gum rosin","[""kg""]","","","","",""
"3806.10.00.50","2","Other","[""kg""]","","","","",""
"3806.20.00.00","1","Salts of rosin, of resin acids or of derivatives of rosin or resin acids, other than salts of rosin adducts","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3806.30.00.00","1","Ester gums","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 57%","",""
"3806.90.00.00","1","Other","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E, IL,JO, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 57%","",""
"3807.00.00.00","0","Wood tar; wood tar oils; wood creosote; wood naphtha; vegetable pitch; brewers' pitch and similar preparations based on rosin, resin acids or on vegetable pitch","[""kg""]","0.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","0.2%","",""
"3808","0","Insecticides, rodenticides, fungicides, herbicides, antisprouting products and plant-growth regulators, disinfectants and similar products, put up in forms or packings for retail sale or as preparations or articles (for example, sulfur-treated bands, wicks and candles, and flypapers):","","","","","",""
"","1","Good specified in subheading note 1 to this chapter:","","","","","",""
"3808.52.00.00","2","DDT (ISO) (clofenatone (INN)), in packings of a net weight content not exceeding 300 g","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 31%","",""
"3808.59","2","Other:","","","","","",""
"3808.59.10.00","3","Containing any aromatic or modified aromatic pesticide","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 31%","",""
"","3","Other:","","","","","",""
"3808.59.40.00","4","Disinfectants","[""kg""]","5%","Free (A,AU,BH, CL,CO,D,E,IL, JO,K,KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"3808.59.50.00","4","Other","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"","1","Good specified in subheading note 2 to this chapter:","","","","","",""
"3808.61","2","In packings of a net weight content not exceeding 300 g:","","","","","",""
"3808.61.10.00","3","Containing any aromatic or modified aromatic pesticide","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 31%","",""
"3808.61.50.00","3","Other","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3808.62","2","In packings of a net weight content exceeding 300 g but not exceeding 7.5 kg:","","","","","",""
"3808.62.10.00","3","Containing any aromatic or modified aromatic pesticide","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 31%","",""
"3808.62.50.00","3","Other","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3808.69","2","Other:","","","","","",""
"3808.69.10.00","3","Containing any aromatic or modified aromatic pesticide","[""kg""]","6.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 31%","",""
"3808.69.50.00","3","Other","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"","1","Other:","","","","","",""
"3808.91","2","Insecticides:","","","","","",""
"3808.91.10.00","3","Fly ribbons (ribbon fly catchers)","[""kg""]","2.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","3","Other:","","","","","",""
"","4","Containing any aromatic or modified aromatic insecticide:","","","","","",""
"3808.91.15.00","5","Mixtures of <i>N</i>-[[(4-chlorophenyl)amino]- carbonyl]-2,6-difluorobenzamide and inert substances","[""kg""]","Free","","15.4¢/kg + 31%","",""
"3808.91.25.01","5","Other","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 31%","",""
"3808.91.30.00","4","Containing an inorganic substance","[""kg""]","5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3808.91.50.01","4","Other","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3808.92","2","Fungicides:","","","","","",""
"","3","Containing any aromatic or modified aromatic fungicide:","","","","","",""
"3808.92.05.00","4","Mixtures of dinocap and application adjuvants","[""kg""]","Free","","15.4¢/kg + 31%","",""
"3808.92.15.00","4","Other","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 31%","",""
"","3","Other:","","","","","",""
"","4","Containing any fungicide which is a thioamide, thiocarbamate, dithiocarbamate, thiuram or isothiocyanate:","","","","","",""
"3808.92.24.00","5","Maneb; Zineb; Mancozeb; and Metiram","[""kg""]","Free","","25%","",""
"3808.92.28.00","5","Other","[""kg""]","3.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"","4","Other:","","","","","",""
"3808.92.30.00","5","Containing an inorganic substance","[""kg""]","5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3808.92.50","5","Other","","5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3808.92.50.40","6","Formulated fungicides containing any 3-iodoprop-2-yn-1-yl butylcarbamate(IPBC)","[""kg""]","","","","",""
"3808.92.50.80","6","Other","[""kg""]","","","","",""
"3808.93","2","Herbicides, anti-sprouting products and plant-growth regulators:","","","","","",""
"","3","Containing any aromatic or modified aromatic herbicide, anti-sprouting agent or plant-growth regulator:","","","","","",""
"3808.93.05.00","4","Mixtures of 2,6-dichlorobenzonitrile and inerts; Mixtures of 3,5-dichloro-N-(1,1-dimethyl-2- propynyl) benzamide (Pronamide) and application adjuvants; Mixtures of 2-[(1-ethoxyimino)butyl]-5-[2- ethylthiopropyl]-3-hydroxy-2-cyclohexen-1- one (Sethoxydim) and application adjuvants; Mixtures of ethyl 2-[4-[(6-chloro-2- benzoxazolyl)oxy]phenoxy]propanoate (Fenoxaprop-ethyl) and isooctyl 2,4-dichlorophenoxyacetate; Mixtures of isooctyl 2-methyl-4-chlorophen- oxyacetate and application adjuvants","[""kg""]","Free","","15.4¢/kg + 31%","",""
"3808.93.15.00","4","Other","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 31%","",""
"","3","Other:","","","","","",""
"3808.93.20.00","4","Containing an inorganic substance","[""kg""]","5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3808.93.50","4","Other","","5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3808.93.50.10","5","Mixtures of 2-amino-4-[hydroxy(methyl)phosphonoyl] butanoic acid (glufosinate) or its salts or esters and application adjuvants","[""kg""]","","","","",""
"3808.93.50.20","5","Mixtures of N-(phosphonomethyl) glycine (glyphosate) or its salts or esters and application adjuvants","[""kg""]","","","","",""
"3808.93.50.40","5","Other","[""kg""]","","","","",""
"3808.94","2","Disinfectants:","","","","","",""
"3808.94.10.00","3","Containing any aromatic or modified aromatic disinfectant","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 31%","",""
"3808.94.50","3","Other","","5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3808.94.50.10","4","Wipes, other than paper wipes or nonwoven wipes, impregnated with alcohol or other disinfectants","[""kg""]","","","","",""
"3808.94.50.50","4","Hydrogen peroxide put up in disinfectant preparations for sanitizing or disinfecting surfaces.","[""kg""]","","","","",""
"3808.94.50.80","4","Alcohol-based hand sanitizer containing 60 percent or more by weight of ethanol, of a kind described in statistical note 1 to this chapter","[""kg""]","","","","",""
"3808.94.50.95","4","Other","[""kg""]","","","","",""
"3808.99","2","Other:","","","","","",""
"","3","Containing any aromatic or modified aromatic pesticide:","","","","","",""
"3808.99.04.00","4","Mixtures of 1,1-bis(4-chlorophenyl)-2,2,2- trichloroethanol (Dicofol) and application adjuvants","[""kg""]","Free","","15.4¢/kg + 31%","",""
"3808.99.08.00","4","Other","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 31%","",""
"","3","Other:","","","","","",""
"3808.99.30.00","4","Formulated biocides based on 2-methyl-4-isothiazolin-3-one, or 2-n-octyl-4-isothiazolin-3-one, or 4,5-dichloro-2-n-octyl-4-isothiazolin-3-one, or mixtures of 5-chloro-2-methyl-4- isothiazolin-3-one and 2-methyl-4- isothiazolin-3-one; and Metaldehyde","[""kg""]","Free","","25%","",""
"","4","Other:","","","","","",""
"3808.99.70.00","5","Containing an inorganic substance","[""kg""]","5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","25%","",""
"3808.99.95.01","5","Other","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D, E,IL, JO,KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"3809","0","Finishing agents, dye carriers to accelerate the dyeing or fixing of dyestuffs and other products and preparations (for example, dressings and mordants), of a kind used in the textile, paper, leather or like industries, not elsewhere specified or included:","","","","","",""
"3809.10.00.00","1","With a basis of amylaceous substances","[""kg""]","2.2¢/kg + 3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","17.6¢/kg + 25%","",""
"","1","Other:","","","","","",""
"3809.91.00.00","2","Of a kind used in the textile or like industries","[""kg""]","6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG) 3% (JP)","25%","",""
"3809.92","2","Of a kind used in the paper or like industries:","","","","","",""
"3809.92.10.00","3","Containing 5 percent or more by weight of one or more aromatic or modified aromatic substances","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","60%","",""
"3809.92.50.00","3","Other","[""kg""]","6%","Free (A+,AU,BH,CL,CO,D, E,IL, JO,KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"3809.93","2","Of a kind used in the leather or like industries:","","","","","",""
"3809.93.10.00","3","Containing 5 percent or more by weight of one or more aromatic or modified aromatic substances","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","60%","",""
"3809.93.50.00","3","Other","[""kg""]","6%","Free (A,AU,BH,CL,CO,D, E,IL, JO,KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"3810","0","Pickling preparations for metal surfaces; fluxes and other auxiliary preparations for soldering, brazing or welding; soldering, brazing or welding powders and pastes consisting of metal and other materials; preparations of a kind used as cores or coatings for welding electrodes or rods:","","","","","",""
"3810.10.00.00","1","Pickling preparations for metal surfaces; soldering, brazing or welding powders and pastes consisting of metal and other materials","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D, E,IL, JO,KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"3810.90","1","Other:","","","","","",""
"3810.90.10.00","2","Containing 5 percent or more by weight of one or more aromatic or modified aromatic substances","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D, E,IL, JO,KR,MA,OM,P, PA,PE,S,SG)","3.7¢/kg + 60%","",""
"3810.90.20.00","2","Consisting wholly of inorganic substances","[""kg""]","Free","","25%","",""
"3810.90.50.00","2","Other","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D, E,IL, JO,KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"3811","0","Antiknock preparations, oxidation inhibitors, gum inhibitors, viscosity improvers, anti-corrosive preparations and other prepared additives, for mineral oils (including gasoline) or for other liquids used for the same purposes as mineral oils:","","","","","",""
"","1","Antiknock preparations:","","","","","",""
"3811.11","2","Based on lead compounds:","","","","","",""
"3811.11.10.00","3","Based on tetraethyl lead or on a mixture of tetraethyl lead and tetramethyl lead","[""kg""]","Free","","30%","",""
"3811.11.50.00","3","Other","[""kg""]","Free","","25%","",""
"3811.19.00.00","2","Other","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D,E, IL,JO, KR,MA,OM,P, PA,PE,S,SG)","3.7¢/kg + 60%","",""
"","1","Additives for lubricating oils:","","","","","",""
"3811.21.00.00","2","Containing petroleum oils or oils obtained from bituminous minerals","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D, E,IL, JO,KR,MA,OM,P, PA,PE,S,SG)","60%","",""
"3811.29.00.00","2","Other","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D, E,IL, JO,KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"3811.90.00.00","1","Other","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D, E,IL, JO,KR,MA,OM,P, PA,PE,S,SG)","3.7¢/kg + 60%","",""
"3812","0","Prepared rubber accelerators; compound plasticizers for rubber or plastics, not elsewhere specified or included; antioxidizing preparations and other compound stabilizers for rubber or plastics:","","","","","",""
"3812.10","1","Prepared rubber accelerators:","","","","","",""
"3812.10.10.00","2","Containing any aromatic or modified aromatic rubber accelerator","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","3.7¢/kg + 60%","",""
"3812.10.50.00","2","Other","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D, E,IL, JO,KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"3812.20","1","Compound plasticizers for rubber or plastics:","","","","","",""
"3812.20.10.00","2","Containing any aromatic or modified aromatic plasticizer","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 57%","",""
"3812.20.50.00","2","Other","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D, E,IL, JO,KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"","1","Anti-oxidizing preparations and other compound stabilizers for rubber or plastics:","","","","","",""
"3812.31.00.00","2","Mixtures of oligomers of 2,2,4-trimethyl-1,2-dihydroquinoline (TMQ)","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,K,KR,MA,OM,P,PA,PE,S,SG)","3.7¢/kg + 60%","",""
"3812.39","2","Other:","","","","","",""
"","3","Containing any aromatic or modified aromatic antioxidant or other stabilizer:","","","","","",""
"3812.39.20.00","4","Mixtures of N,N'-diaryl-p-phenylenediamines","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","3.7¢/kg + 60%","",""
"3812.39.30.00","4","Master batches of poly[nitrilomethanetetraaryl- nitrilo[2,4,6- tris(1-methylethyl)-1,3- phenylene]]-2,6-bis(1-methylethyl)phenyl]-ω- [[[[2,6-bis(1-methylethyl)phenyl]amino]- methylene]amino]carbodiimide or 2,4-diisocyanate-1,3,5-tris(1-methylethyl)- benzene homopolymer with polyethylene, polyethylene terephthalate, or thermoplastic polyurethanes;Master batches of 3-(2H-benzotriazol-2-yl)-5- (tert-butyl)-4-hydroxybenzenepropanoic acid, C<sub>7</sub>-C<sub>9 </sub>branched or linear alkyl esters; andMaster batches of α-[3-[3-(2H-benzotriazol-2- yl)-5-(1,1-dimethylethyl)-4-hydroxyphenyl]-1- oxopropyl-ω-[3-[3-(2H-benzotriazol-2-yl)-5- (1,1-dimethylethyl)-4-hydroxyphenyl]-1-oxo- propyl] poly(oxyethylene)","[""kg""]","Free","","3.7¢/kg + 60%","",""
"3812.39.60.00","4","Other","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","3.7¢/kg + 60%","",""
"","3","Other:","","","","","",""
"3812.39.70.00","4","Bis(1,2,2,6,6-pentamethyl-4-piperidinyl) sebacate","[""kg""]","Free","","25%","",""
"3812.39.90.00","4","Other","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D, E,IL, JO,KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"3813.00","0","Preparations and charges for fire extinguishers; charged fire-extinguishing grenades:","","","","","",""
"3813.00.10.00","1","Consisting wholly of inorganic substances","[""kg""]","Free","","25%","",""
"3813.00.50.00","1","Other","[""kg""]","3.7%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"3814.00","0","Organic composite solvents and thinners, not elsewhere specified or included; prepared paint or varnish removers:","","","","","",""
"3814.00.10.00","1","Containing 5 percent or more but not more than 25 percent by weight of one or more aromatic or modified aromatic substances","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D, E,IL, JO,KR,MA,OM,P, PA,PE,S,SG)","3.7¢/kg + 60%","",""
"3814.00.20.00","1","Containing more than 25 percent by weight of one or more aromatic or modified aromatic substances","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 43.5%","",""
"3814.00.50","1","Other","","6%","Free (A+,AU,BH,CL,CO,D, E,IL, JO,KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"3814.00.50.10","2","Containing methyl chloroform (1,1,1-trichloro- ethane) or carbon tetrachloride","[""kg""]","","","","",""
"3814.00.50.90","2","Other","[""kg""]","","","","",""
"3815","0","Reaction initiators, reaction accelerators and catalytic preparations, not elsewhere specified or included:","","","","","",""
"","1","Supported catalysts:","","","","","",""
"3815.11.00.00","2","With nickel or nickel compounds as the active substance","[""kg""]","Free","","25%","",""
"3815.12.00.00","2","With precious metal or precious metal compounds as the active substance","[""kg""]","Free","","25%","",""
"3815.19.00.00","2","Other","[""kg""]","Free","","25%","",""
"3815.90","1","Other:","","","","","",""
"","2","Consisting wholly of inorganic substances:","","","","","",""
"3815.90.10.00","3","Of bismuth, of tungsten or of vanadium","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"3815.90.20.00","3","Of mercury or of molybdenum","[""kg""]","2.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","18%","",""
"3815.90.30.00","3","Other","[""kg""]","Free","","25%","",""
"3815.90.50.00","2","Other","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D, E,IL, JO,KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"3816","0","Refractory cements, mortars, concretes and similar compositions, including dolomite ramming mix, other than products of heading 3801:","","","","","",""
"3816.00.10.00","1","Dolomite ramming mix","[""t""]","Free","","30%","",""
"3816.00.20","1","Other","","3%","Free 
(A, AU, BH, CL, CO,D,E, IL, JO, KR, MA, OM, P, PA, PE, S, SG)","30%","",""
"3816.00.20.10","2","Clay","[""kg""]","","","","",""
"3816.00.20.50","2","Other","[""kg""]","","","","",""
"3817","0","Mixed alkylbenzenes and mixed alkylnaphthalenes, other than those of heading 2707 or 2902:","","","","","",""
"","1","Mixed alkylbenzenes:","","","","","",""
"3817.00.10.00","2","Mixed linear alkylbenzenes","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D,E, IL,JO, KR,MA,OM,P, PA,PE,S,SG)","15.4¢/kg + 55%","",""
"3817.00.15.00","2","Other","[""kg""]","6.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","15.4¢/kg + 55%","",""
"3817.00.20.00","1","Mixed alkylnaphthalenes","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D,E, IL,JO, KR,MA,OM,P, PA,PE,S,SG)","3.7¢/kg + 60%","",""
"3818.00.00","0","Chemical elements doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics","","Free","","25%","",""
"3818.00.00.10","1","Gallium arsenide wafers, doped","[""kg""]","","","","",""
"3818.00.00.20","1","Polycrystalline silicon wafers, doped","[""kg""]","","","","",""
"3818.00.00.30","1","Silicon carbide wafers, doped","[""kg""]","","","","",""
"3818.00.00.95","1","Other","[""kg""]","","","","",""
"3819.00.00","0","Hydraulic brake fluids and other prepared liquids for hydraulic transmission, not containing or containing less than 70 percent by weight of petroleum oils or oils obtained from bituminous minerals","","6.5%","Free (A+,AU,BH,CL,CO,D,E, IL,JO, KR,MA,OM,P, PA,PE,S,SG)","3.7¢/kg + 60%","",""
"3819.00.00.10","1","Hydraulic brake fluids","[""kg""]","","","","",""
"3819.00.00.90","1","Other","[""kg""]","","","","",""
"3820.00.00.00","0","Antifreezing preparations and prepared deicing fluids","[""kg""]","6.5%","Free (A+,AU,BH,CL,CO,D,E, IL,JO, KR,MA,OM,P, PA,PE,S,SG)","63%","",""
"3821.00.00","0","Prepared culture media for development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells","","5%","Free (A+,AU,BH,CL,CO,D,E, IL, JO,KR,MA,OM,P, PA,PE,S,SG)","25%","",""
"3821.00.00.10","2","Viral transport media","[""kg""]","","","","",""
"3821.00.00.90","2","Other","[""kg""]","","","","",""
"3822","0","Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, whether or not put up in the form of kits, other than those of heading 3006; certified reference materials:","","","","","",""
"","1","Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, whether or not put up in the form of kits:","","","","","",""
"3822.11.00.00","2","For malaria","[""kg""]","Free","","Free","",""
"3822.12.00.00","2","For Zika and other diseases transmitted by mosquitoes of the genus <i>Aedes</i>","[""kg""]","Free","","Free","",""
"3822.13.00.00","2","For blood-grouping","[""kg""]","Free","","Free","",""
"3822.19.00","2","Other","","Free","","25%","",""
"","3","Containing antigens or antisera:","","","","","",""
"3822.19.00.10","4","Containing methyl chloroform (1,1,1-trichloroethane) or carbon tetrachloride","[""kg""]","","","","",""
"3822.19.00.30","4","Other","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"3822.19.00.40","4","Containing methyl chloroform (1,1,1-trichloroethane) or carbon tetrachloride","[""kg""]","","","","",""
"3822.19.00.80","4","Other","[""kg""]","","","","",""
"3822.90.00.00","1","Certified reference materials","[""kg""]","Free","","25%","",""
"3823","0","Industrial monocarboxylic fatty acids; acid oils from refining; industrial fatty alcohols:","","","","","",""
"","1","Industrial monocarboxylic fatty acids; acid oils from refining:","","","","","",""
"3823.11.00.00","2","Stearic acid","[""kg""]","2.1¢/kg + 3.8%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","6.6¢/kg + 25%","",""
"3823.12.00.00","2","Oleic acid","[""kg""]","2.1¢/kg + 3.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","6.6¢/kg + 20%","",""
"3823.13.00","2","Tall oil fatty acids","","3.2%","Free (A+,AU,BH,CL,CO,D,E, IL,JO, KR,MA,OM,P, PA,PE,S,SG)","20%","",""
"3823.13.00.20","3","Containing less than two percent rosin","[""kg""]","","","","",""
"3823.13.00.40","3","Other","[""kg""]","","","","",""
"3823.19","2","Other:","","","","","",""
