HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"3004.90.92.29","7","Other","[""kg""]","","","","",""
"","6","Containing acetaminophen or its salts:","","","","","",""
"3004.90.92.31","7","For oral suspension","[""kg""]","","","","",""
"3004.90.92.32","7","Other","[""kg""]","","","","",""
"3004.90.92.33","6","Containing <i>O</i>-Acetylsalicylic acid (Aspirin)","[""kg""]","","","","",""
"3004.90.92.34","6","Other","[""kg""]","","","","",""
"3004.90.92.36","5","Anticonvulsants, hypnotics and sedatives","[""kg""]","","","","",""
"","5","Antidepressants, tranquilizers, and other psychotherapeutic agents:","","","","","",""
"3004.90.92.37","6","Containing lorazepam or its salts","[""kg""]","","","","",""
"3004.90.92.38","6","Containing olanzapine or its salts","[""kg""]","","","","",""
"3004.90.92.39","6","Other","[""kg""]","","","","",""
"3004.90.92.40","5","Other","[""kg""]","","","","",""
"","4","Dermatological agents and local anesthetics:","","","","","",""
"3004.90.92.42","5","Containing lidocaine or its salts","[""kg""]","","","","",""
"3004.90.92.44","5","Other","[""kg""]","","","","",""
"","4","Medicaments primarily affecting the digestive system:","","","","","",""
"3004.90.92.50","5","Laxatives","[""kg""]","","","","",""
"3004.90.92.55","5","Antacids","[""kg""]","","","","",""
"3004.90.92.56","5","Containing famotidine or its salts","[""kg""]","","","","",""
"3004.90.92.57","5","Containing pantoprazole or its salts","[""kg""]","","","","",""
"3004.90.92.59","5","Other","[""kg""]","","","","",""
"","4","Preparations pimarily affecting the electrolytic, caloric or water balance:","","","","","",""
"","5","Diuretics:","","","","","",""
"3004.90.92.63","6","Containing furosemide and its salts","[""kg""]","","","","",""
"3004.90.92.66","6","Containing hydrochlorothiazide or its salts","[""kg""]","","","","",""
"3004.90.92.68","6","Other","[""kg""]","","","","",""
"3004.90.92.70","5","Other","[""kg""]","","","","",""
"","4","Medicaments primarily affecting the eyes, ears, or respiratory system:","","","","","",""
"3004.90.92.76","5","Cough and cold preparations","[""kg""]","","","","",""
"","5","Other:","","","","","",""
"3004.90.92.80","6","Antihistamines","[""kg""]","","","","",""
"3004.90.92.84","6","Containing albuterol sulfate","[""kg""]","","","","",""
"3004.90.92.89","6","Other","[""kg""]","","","","",""
"3004.90.92.91","4","Other","[""kg""]","","","","",""
"3005","0","Wadding, gauze, bandages and similar articles (for example, dressings, adhesive plasters, poultices), impregnated or coated with pharmaceutical substances or put up in forms or packings for retail sale for medical, surgical, dental or veterinary purposes:","","","","","",""
"3005.10","1","Adhesive dressings and other articles having an adhesive layer:","","","","","",""
"3005.10.10.00","2","Coated or impregnated with pharmaceutical substances","[""kg""]","Free","","20%","",""
"3005.10.50.00","2","Other","[""kg""]","Free","","40%","",""
"3005.90","1","Other:","","","","","",""
"3005.90.10.00","2","Coated or impregnated with pharmaceutical substances","[""kg""]","Free","","20%","",""
"3005.90.50","2","Other","","Free","","40%","",""
"3005.90.50.10","3","Laparotomy sponges","[""kg""]","","","","",""
"3005.90.50.90","3","Other","[""kg""]","","","","",""
"3006","0","Pharmaceutical goods specified in note 4 to this chapter:","","","","","",""
"3006.10.01.00","1","Sterile surgical catgut, similar sterile suture materials (including sterile absorbable surgical or dental yarns) and sterile tissue adhesives for surgical wound closure; sterile laminaria and sterile laminaria tents; sterile absorbable surgical or dental hemostatics; sterile surgical or dental adhesion barriers, whether or not absorbable","[""kg""]","Free","","40%","",""
"3006.30","1","Opacifying preparations for X-ray examinations; diagnostic reagents designed to be administered to the patient:","","","","","",""
"3006.30.10.00","2","Containing antigens or antisera","[""kg""]","Free","","Free","",""
"3006.30.50.00","2","Other","[""kg""]","Free","","45%","",""
"3006.40.00.00","1","Dental cements and other dental fillings; bone reconstruction cements","[""kg""]","Free","","20%","",""
"3006.50.00.00","1","First-aid boxes and kits","[""kg""]","Free","","45%","",""
"3006.60.00.00","1","Chemical contraceptive preparations based on hormones, on other products of heading 2937 or on spermicides","[""kg""]","Free","","25%","",""
"3006.70.00.00","1","Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments","[""kg""]","5%","Free (A+,AU,BH,CL,CO,D,E,IL, JO,K,KR,MA,OM, P,PA,PE,S,SG)","25%","",""
"","1","Other:","","","","","",""
"3006.91.00.00","2","Appliances identifiable for ostomy use","[""kg""]","4.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"3006.92.00.00","2","Waste pharmaceuticals","[""kg""]","Free","","45%","",""
"3006.93","2","Placebos and blinded (or double-blinded) clinical trial kits for a recognized clinical trial, put up in measured doses:","","","","","",""
"3006.93.10.00","3","Packaged with medicinal preparations","[""kg""]","Free","","30%","",""
"3006.93.20.00","3","Containing over 10 percent by dry weight of sugar","[""kg""]","40¢/kg + 10.4%","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01 (MA)","47.4¢/kg +12.2%","",""
"3006.93.50.00","3","Containing ingredients having nutritional value, in which starch or other foodstuff predominates by weight","[""kg""]","6.4%","Free  (A, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM, P,PA, PE, S, SG)","20%","",""
"3006.93.60.00","3","In liquid form for oral intake","[""liters""]","0.2¢/liter","Free  (A, AU, BH, CL, CO, D, E, IL, JO, KR, MA, OM, P,PA, PE, S, SG)","4¢/liter","",""
"3006.93.80.00","3","Placebos and clinical trial kits containing other chemicals other than medicaments","[""kg""]","5%","Free  (A+, AU, BH, CL, CO, D, E, IL, JO, JP, K, KR, MA,OM, P, PA, PE, S, SG)","25%","",""
