HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"6402.91.20.00","6","Valued over $3 but not over $6.50/pair","[""prs.""]","90¢/pr. + 37.5%","Free (AU,BH,CL,CO,D,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","$1.58/pr. + 66%","",""
"6402.91.26.00","6","Valued over $6.50 but not over $12/pair","[""prs.""]","90¢/pr. + 20%","Free (AU,BH,CL,CO,D,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","$1.58/pr. + 35%","",""
"6402.91.30.00","6","Valued over $12/pair","[""prs.""]","20%","Free (AU,BH, CL,CO,D,IL,JO, KR,MA,OM, P,PA,PE,R,S,SG)","35%","",""
"","3","Other:","","","","","",""
"6402.91.40","4","Having uppers of which over 90 percent of the external surface area (including any accessories or reinforcements such as those mentioned in note 4(a) to this chapter) is rubber or plastics except (1) footwear having a foxing or a foxing-like band applied or molded at the sole and overlapping the upper and (2) except footwear (other than footwear having uppers which from a point 3 cm above the top of the outer sole are entirely of non- molded construction formed by sewing the parts together and having exposed on the outer surface a substantial portion of functional stitching) designed to be worn over, or in lieu of, other footwear as a protection against water, oil, grease or chemicals or cold or inclement weather","","6%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"","5","For men:","","","","","",""
"6402.91.40.05","6","Work footwear","[""prs.""]","","","","",""
"6402.91.40.10","6","Other","[""prs.""]","","","","",""
"","5","For women:","","","","","",""
"6402.91.40.40","6","Work footwear","[""prs.""]","","","","",""
"6402.91.40.50","6","Other","[""prs.""]","","","","",""
"6402.91.40.63","5","For infants, as described in statistical note 2 to this chapter","[""prs.""]","","","","",""
"6402.91.40.67","5","Other","[""prs.""]","","","","",""
"6402.91.42","4","Protective active footwear (except footwear with waterproof molded bottoms, including bottoms comprising an outer sole and all or part of the upper and except footwear with insulation that provides protection against cold weather) whose height from the bottom of the outer sole to the top of the upper does not exceed 15.34 cm","","20%","Free (AU,BH,CL,CO,D,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","35%","",""
"6402.91.42.30","5","For men","[""prs.""]","","","","",""
"6402.91.42.60","5","For women","[""prs.""]","","","","",""
"6402.91.42.90","5","Other","[""prs.""]","","","","",""
"","4","Other:","","","","","",""
"6402.91.50","5","Footwear designed to be worn over, or in lieu of, other footwear as a protection against water, oil, grease or chemicals or cold or inclement weather","","37.5%","Free (AU,BH,CL,CO,D,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","66%","",""
"","6","For men:","","","","","",""
"6402.91.50.10","7","Work footwear","[""prs.""]","","","","",""
"6402.91.50.20","7","Other","[""prs.""]","","","","",""
"","6","For women:","","","","","",""
"6402.91.50.45","7","Work footwear","[""prs.""]","","","","",""
"6402.91.50.50","7","Other","[""prs.""]","","","","",""
"6402.91.50.90","6","Other","[""prs.""]","","","","",""
"","5","Other:","","","","","",""
"6402.91.60","6","Valued not over $3/pair","","48%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","84%","",""
"6402.91.60.30","7","For men","[""prs.""]","","","","",""
"6402.91.60.60","7","For women","[""prs.""]","","","","",""
"6402.91.60.90","7","Other","[""prs.""]","","","","",""
"6402.91.70","6","Valued over $3 but not over $6.50/pair","","90¢/pr. + 37.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,R,S, SG)","$1.58/pr. + 66%","",""
"6402.91.70.30","7","For men","[""prs.""]","","","","",""
"6402.91.70.60","7","For women","[""prs.""]","","","","",""
"6402.91.70.90","7","Other","[""prs.""]","","","","",""
"6402.91.80","6","Valued over $6.50 but not over $12/pair","","90¢/pr. + 20%","Free (AU,BH,CL,CO,D,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","$1.58/pr. + 35%","",""
"6402.91.80.05","7","Tennis shoes, basketball shoes, gym shoes, training shoes and the like","[""prs.""]","","","","",""
"","7","Other:","","","","","",""
"","8","For men:","","","","","",""
"6402.91.80.10","9","Work footwear","[""prs.""]","","","","",""
"6402.91.80.21","9","Other","[""prs.""]","","","","",""
"","8","For women:","","","","","",""
"6402.91.80.45","9","Work footwear","[""prs.""]","","","","",""
"6402.91.80.51","9","Other","[""prs.""]","","","","",""
"6402.91.80.91","8","Other","[""prs.""]","","","","",""
"6402.91.90","6","Valued over $12/pair","","20%","Free (AU,BH,CL,CO,D,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","35%","",""
"6402.91.90.05","7","Tennis shoes, basketball shoes, gym shoes, training shoes and the like","[""prs.""]","","","","",""
"","7","Other:","","","","","",""
"","8","For men:","","","","","",""
"6402.91.90.10","9","Work footwear","[""prs.""]","","","","",""
"6402.91.90.35","9","Other","[""prs.""]","","","","",""
"","8","For women:","","","","","",""
"6402.91.90.45","9","Work footwear","[""prs.""]","","","","",""
"6402.91.90.65","9","Other","[""prs.""]","","","","",""
"6402.91.90.95","8","Other","[""prs.""]","","","","",""
"6402.99","2","Other:","","","","","",""
"","3","Incorporating a protective metal toe-cap:","","","","","",""
"6402.99.04.00","4","Having uppers of which over 90 percent of the external surface area (including any accessories or reinforcements such as those mentioned in note 4(a) to this chapter) is rubber or plastics (except footwear having foxing or a foxing-like band applied or molded at the sole and overlapping the upper and except footwear designed to be worn over, or in lieu of, other footwear as a protection against water, oil, grease or chemicals or cold or inclement weather)","[""prs.""]","6%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"","4","Other:","","","","","",""
"6402.99.08.00","5","Footwear designed to be worn over, or in lieu of, other footwear as a protection against water, oil, grease or chemicals or cold or inclement weather","[""prs.""]","37.5%","Free (AU,BH,CL,CO,D,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","66%","",""
"","5","Other:","","","","","",""
"6402.99.12.00","6","Valued not over $3/pair","[""prs.""]","24%","Free (AU,BH, CL,CO,D,IL, JO,KR,MA, OM,P,PA, PE,R,S,SG)","84%","",""
"6402.99.16.00","6","Valued over $3 but not over $6.50/pair","[""prs.""]","90¢/pr. + 37.5%","Free (AU,BH,CL,CO,D,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","$1.58/pr. + 66%","",""
"6402.99.19.00","6","Valued over $6.50 but not over $12/pair","[""prs.""]","90¢/pr. + 20%","Free (AU,BH,CL,CO,D,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","$1.58/pr. + 35%","",""
"6402.99.21.00","6","Valued over $12/pair","[""prs.""]","20%","Free (AU,BH, CL,CO,D,IL, JO,KR,MA, OM,P,PA,PE,R,S, SG)","35%","",""
"","3","Other:","","","","","",""
"","4","Having uppers of which over 90 percent of the external surface area (including any accessories or reinforcements such as those mentioned in note 4(a) to this chapter) is rubber or plastics (except footwear having a foxing or a foxing-like band applied or molded at the sole and overlapping the upper and except footwear designed to be worn over, or in lieu of, other footwear as a protection against water, oil, grease or chemicals or cold or inclement weather):","","","","","",""
"6402.99.23","5","Made on a base or platform of wood","","8%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","33 1/3%","",""
"6402.99.23.30","6","For men","[""prs.""]","","","","",""
"6402.99.23.60","6","For women","[""prs.""]","","","","",""
"6402.99.23.90","6","Other","[""prs.""]","","","","",""
"6402.99.25","5","Made on a base or platform of cork","","12.5%","Free (AU,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6402.99.25.30","6","For men","[""prs.""]","","","","",""
"6402.99.25.60","6","For women","[""prs.""]","","","","",""
"6402.99.25.90","6","Other","[""prs.""]","","","","",""
"","5","Other:","","","","","",""
"6402.99.27","6","Sandals and similar footwear of plastics, produced in one piece by molding","","3%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6402.99.27.30","7","For men","[""prs.""]","","","","",""
"6402.99.27.60","7","For women","[""prs.""]","","","","",""
"6402.99.27.90","7","Other","[""prs.""]","","","","",""
"6402.99.31","6","Other","","6%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6402.99.31.10","7","House slippers","[""prs.""]","","","","",""
"6402.99.31.15","7","Tennis shoes, basketball shoes, gym shoes, training shoes and the like","[""prs.""]","","","","",""
"","7","Other:","","","","","",""
"","8","For men:","","","","","",""
"6402.99.31.35","9","Work footwear","[""prs.""]","","","","",""
"6402.99.31.45","9","Other","[""prs.""]","","","","",""
"","8","For women:","","","","","",""
"6402.99.31.55","9","Work footwear","[""prs.""]","","","","",""
"6402.99.31.65","9","Other","[""prs.""]","","","","",""
"6402.99.31.73","8","For infants, as described in statistical note 2 to this chapter","[""prs.""]","","","","",""
"6402.99.31.77","8","Other","[""prs.""]","","","","",""
"","4","Other:","","","","","",""
"6402.99.32","5","Protective active footwear","","20%","Free (AU,BH,CL,CO,D,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","35%","",""
"6402.99.32.30","6","For men","[""prs.""]","","","","",""
"6402.99.32.60","6","For women","[""prs.""]","","","","",""
"6402.99.32.90","6","Other","[""prs.""]","","","","",""
"6402.99.33","5","Footwear designed to be worn over, or in lieu of, other footwear as a protection against water, oil, grease or chemicals or cold or inclement weather","","37.5%","Free (AU,BH,CL,CO,D,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","66%","",""
"","6","For men:","","","","","",""
"6402.99.33.10","7","Work footwear","[""prs.""]","","","","",""
"6402.99.33.20","7","Other","[""prs.""]","","","","",""
"","6","For women:","","","","","",""
"6402.99.33.45","7","Work footwear","[""prs.""]","","","","",""
"6402.99.33.50","7","Other","[""prs.""]","","","","",""
"6402.99.33.90","6","Other","[""prs.""]","","","","",""
"","5","Footwear with open toes or open heels; footwear of the slip-on type, that is held to the foot without the use of laces or buckles or other fasteners, the foregoing except footwear of subheading 6402.99.33 and except footwear having a foxing or a foxing-like band wholly or almost wholly of rubber or plastics applied or molded at the sole and overlapping the upper:","","","","","",""
"6402.99.41.00","6","Having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","[""prs.""]","12.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6402.99.49","6","Other","","37.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA,P, PA,PE,OM,R,S,SG)","66%","",""
"6402.99.49.20","7","House slippers","[""prs.""]","","","","",""
"","7","Other:","","","","","",""
"6402.99.49.40","8","For men","[""prs.""]","","","","",""
"6402.99.49.60","8","For women","[""prs.""]","","","","",""
"6402.99.49.80","8","Other","[""prs.""]","","","","",""
"","5","Other:","","","","","",""
"","6","Valued not over $3/pair:","","","","","",""
"6402.99.61.00","7","Having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","[""prs.""]","12.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6402.99.69","7","Other","","48%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA, PE,R,S,SG)","84%","",""
"6402.99.69.15","8","House slippers","[""prs.""]","","","","",""
"","8","Other:","","","","","",""
"6402.99.69.30","9","For men","[""prs.""]","","","","",""
"6402.99.69.60","9","For women","[""prs.""]","","","","",""
"6402.99.69.90","9","Other","[""prs.""]","","","","",""
"","6","Valued over $3 but not over $6.50/pair:","","","","","",""
"6402.99.71.00","7","Having outer soles with textile materials having the greatest surface area in contact with the ground, but not taken into account under the terms of additional U.S. note 5 to this chapter","[""prs.""]","12.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","35%","",""
"6402.99.79","7","Other","","90¢/pr. + 37.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA, PE,R,S,SG)","$1.58/pr. + 66%","",""
"6402.99.79.15","8","House slippers","[""prs.""]","","","","",""
"","8","Other:","","","","","",""
"6402.99.79.30","9","For men","[""prs.""]","","","","",""
"6402.99.79.60","9","For women","[""prs.""]","","","","",""
"6402.99.79.90","9","Other","[""prs.""]","","","","",""
"6402.99.80","6","Valued over $6.50 but not over $12/pair","","90¢/pr. + 20%","Free (AU,BH,CL,CO,D,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","$1.58/pr. + 35%","",""
"6402.99.80.05","7","Tennis shoes, basketball shoes, gym shoes, training shoes and the like","[""prs.""]","","","","",""
"","7","Other:","","","","","",""
"6402.99.80.31","8","For men","[""prs.""]","","","","",""
"6402.99.80.61","8","For women","[""prs.""]","","","","",""
"6402.99.80.91","8","Other","[""prs.""]","","","","",""
"6402.99.90","6","Valued over $12/pair","","20%","Free (AU,BH,CL,CO,D,IL,JO,KR,MA,OM,P,PA,PE,R,S,SG)","35%","",""
"6402.99.90.05","7","Tennis shoes, basketball shoes, gym shoes, training shoes and the like","[""prs.""]","","","","",""
"","7","Other:","","","","","",""
"6402.99.90.35","8","For men","[""prs.""]","","","","",""
"6402.99.90.65","8","For women","[""prs.""]","","","","",""
"6402.99.90.95","8","Other","[""prs.""]","","","","",""
"6403","0","Footwear with outer soles of rubber, plastics, leather or composition leather and uppers of leather:","","","","","",""
"","1","Sports footwear:","","","","","",""
"6403.12","2","Ski-boots, cross-country ski footwear and snowboard boots:","","","","","",""
"6403.12.30.00","3","Welt footwear","[""prs.""]","Free","","20%","",""
"6403.12.60.00","3","Other","[""prs.""]","Free","","20%","",""
"6403.19","2","Other:","","","","","",""
"","3","For men, youths and boys:","","","","","",""
"","4","Welt footwear:","","","","","",""
"6403.19.10.00","5","Golf shoes","[""prs.""]","5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"6403.19.20.00","5","Other","[""prs.""]","Free","","20%","",""
"","4","Other:","","","","","",""
"6403.19.30","5","Golf shoes","","8.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"6403.19.30.30","6","With pigskin uppers","[""prs.""]","","","","",""
"6403.19.30.90","6","Other","[""prs.""]","","","","",""
"6403.19.40","5","Other","","4.3%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"6403.19.40.30","6","With pigskin uppers","[""prs.""]","","","","",""
"6403.19.40.90","6","Other","[""prs.""]","","","","",""
"","3","For other persons:","","","","","",""
"6403.19.50","4","Golf shoes","","10%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"","5","For women:","","","","","",""
"6403.19.50.31","6","With pigskin uppers","[""prs.""]","","","","",""
"6403.19.50.61","6","Other","[""prs.""]","","","","",""
"6403.19.50.91","5","Other","[""prs.""]","","","","",""
"6403.19.70","4","Other","","Free","","20%","",""
"","5","For women:","","","","","",""
"6403.19.70.31","6","With pigskin uppers","[""prs.""]","","","","",""
"6403.19.70.61","6","Other","[""prs.""]","","","","",""
"6403.19.70.91","5","Other","[""prs.""]","","","","",""
"6403.20.00.00","1","Footwear with outer soles of leather, and uppers which consist of leather straps across the instep and around the big toe","[""prs.""]","Free","","20%","",""
"6403.40","1","Other footwear, incorporating a protective metal toe-cap:","","","","","",""
"6403.40.30","2","Welt footwear","","5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"6403.40.30.30","3","With pigskin uppers","[""prs.""]","","","","",""
"6403.40.30.90","3","Other","[""prs.""]","","","","",""
"6403.40.60.00","2","Other","[""prs.""]","8.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"","1","Other footwear with outer soles of leather:","","","","","",""
"6403.51","2","Covering the ankle:","","","","","",""
"6403.51.11.00","3","Footwear made on a base or platform of wood, not having an inner sole or a protective metal toe-cap","[""prs.""]","Free","","33 1/3%","",""
"","3","Other:","","","","","",""
"6403.51.30","4","Welt footwear","","5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"","5","For men:","","","","","",""
"6403.51.30.15","6","With pigskin uppers","[""prs.""]","","","","",""
"6403.51.30.30","6","Other","[""prs.""]","","","","",""
"6403.51.30.60","5","For women","[""prs.""]","","","","",""
"6403.51.30.71","5","Other","[""prs.""]","","","","",""
"","4","Other:","","","","","",""
"6403.51.60","5","For men, youths and boys","","8.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"","6","For men:","","","","","",""
"6403.51.60.15","7","With pigskin uppers","[""prs.""]","","","","",""
"6403.51.60.30","7","Other","[""prs.""]","","","","",""
"6403.51.60.60","6","Other","[""prs.""]","","","","",""
"6403.51.90","5","For other persons","","10%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"","6","For women:","","","","","",""
"6403.51.90.15","7","With pigskin uppers","[""prs.""]","","","","",""
"6403.51.90.30","7","Other","[""prs.""]","","","","",""
"6403.51.90.41","6","Other","[""prs.""]","","","","",""
"6403.59","2","Other:","","","","","",""
"6403.59.10.00","3","Footwear made on a base or platform of wood, not having an inner sole or a protective metal toe-cap","[""prs.""]","Free","","33 1/3%","",""
"","3","Other:","","","","","",""
"6403.59.15","4","Turn or turned footwear","","2.5%","Free (AU,BH, CL,CO,D,IL,JO, KR,MA,OM, P,PA,PE,R,S,SG)","10%","",""
"6403.59.15.20","5","For men","[""prs.""]","","","","",""
"6403.59.15.45","5","For women","[""prs.""]","","","","",""
"6403.59.15.61","5","Other","[""prs.""]","","","","",""
"6403.59.30","4","Welt footwear","","5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"","5","For men:","","","","","",""
"6403.59.30.20","6","With pigskin uppers","[""prs.""]","","","","",""
"6403.59.30.40","6","Other","[""prs.""]","","","","",""
"6403.59.30.60","5","For women","[""prs.""]","","","","",""
"6403.59.30.81","5","Other","[""prs.""]","","","","",""
"","4","Other:","","","","","",""
"6403.59.60","5","For men, youths and boys","","8.5%","Free (AU,BH, CL,CO,D,IL,JO, KR,MA,OM, P,PA,PE,R,S,SG)","20%","",""
"","6","For men:","","","","","",""
"6403.59.60.40","7","With pigskin uppers","[""prs.""]","","","","",""
"6403.59.60.60","7","Other","[""prs.""]","","","","",""
"6403.59.60.80","6","Other","[""prs.""]","","","","",""
"6403.59.90","5","For other persons","","10%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"","6","For women:","","","","","",""
"6403.59.90.30","7","With pigskin uppers","[""prs.""]","","","","",""
"6403.59.90.45","7","Other","[""prs.""]","","","","",""
"6403.59.90.61","6","Other","[""prs.""]","","","","",""
"","1","Other footwear:","","","","","",""
"6403.91","2","Covering the ankle:","","","","","",""
"6403.91.11.00","3","Footwear made on a base or platform of wood, not having an inner sole or a protective metal toe-cap","[""prs.""]","Free","","33 1/3%","",""
"","3","Other:","","","","","",""
"6403.91.30","4","Welt footwear","","5%","Free (AU,BH, CL,CO,D,IL,JO, KR,MA,OM, P,PA,PE,R,S,SG)","20%","",""
"","5","Work footwear:","","","","","",""
"6403.91.30.10","6","For men","[""prs.""]","","","","",""
"6403.91.30.25","6","Other","[""prs.""]","","","","",""
"","5","Other:","","","","","",""
"","6","For men:","","","","","",""
"6403.91.30.35","7","With pigskin uppers","[""prs.""]","","","","",""
"6403.91.30.40","7","Other","[""prs.""]","","","","",""
"6403.91.30.80","6","For women","[""prs.""]","","","","",""
"6403.91.30.91","6","Other","[""prs.""]","","","","",""
"","4","Other:","","","","","",""
"6403.91.60","5","For men, youths and boys","","8.5%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"6403.91.60.10","6","Work footwear","[""prs.""]","","","","",""
"","6","Other:","","","","","",""
"","7","Tennis shoes, basketball shoes, gym shoes, training shoes and the like, for men:","","","","","",""
"6403.91.60.30","8","With pigskin uppers","[""prs.""]","","","","",""
"6403.91.60.40","8","Other","[""prs.""]","","","","",""
"","7","Other tennis shoes, basketball shoes, gym shoes, training shoes and the like:","","","","","",""
"6403.91.60.50","8","With pigskin uppers","[""prs.""]","","","","",""
"6403.91.60.60","8","Other","[""prs.""]","","","","",""
"","7","Other:","","","","","",""
"","8","For men:","","","","","",""
"6403.91.60.65","9","With pigskin uppers","[""prs.""]","","","","",""
"6403.91.60.75","9","Other","[""prs.""]","","","","",""
"6403.91.60.90","8","Other","[""prs.""]","","","","",""
"6403.91.90","5","For other persons","","10%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE, R,S,SG)","20%","",""
"6403.91.90.15","6","Work footwear","[""prs.""]","","","","",""
"","6","Other:","","","","","",""
"","7","For women:","","","","","",""
"6403.91.90.25","8","With pigskin uppers","[""prs.""]","","","","",""
"6403.91.90.45","8","Other","[""prs.""]","","","","",""
"6403.91.90.51","7","Other","[""prs.""]","","","","",""
"6403.99","2","Other:","","","","","",""
"6403.99.10.00","3","Footwear made on a base or platform of wood, not having an inner sole or a protective metal toe-cap","[""prs.""]","Free","","33 1/3%","",""
"","3","Other:","","","","","",""
